date,probability
2015-07-31,0.0169245469896864
2015-08-31,0.020382869502776763
2015-09-30,0.016920820798435376
2015-10-31,0.02405681019416592
2015-11-30,0.023002168382069633
2015-12-31,0.027875639957474076
2016-01-31,0.044182623894079044
2016-02-28,0.038047828034003195
2016-03-31,0.03550880859400908
2016-04-30,0.040190168605033556
2016-05-31,0.02786996073300405
2016-06-30,0.021986740004779973
2016-07-31,0.023705795969397248
2016-08-31,0.03130319202828537
2016-09-30,0.02910762613045432
2016-10-31,0.033567177310326594
2016-11-30,0.029590814847390047
2016-12-31,0.03565313310524004
2017-01-31,0.04558151046186291
2017-02-28,0.07201752429413748
2017-03-31,0.0613651939776943
2017-04-30,0.06284367457374299
2017-05-31,0.06608136066544187
2017-06-30,0.08105384553519744
2017-07-31,0.09850512646093533
2017-08-31,0.09207313434107732
2017-09-30,0.08397298898560455
2017-10-31,0.07558487373417136
2017-11-30,0.05493420725576102
2017-12-31,0.03739633073991886
2018-01-31,0.040601019769585876
2018-02-28,0.04172685569074756
2018-03-31,0.05183413819423591
2018-04-30,0.07014307299753093
2018-05-31,0.07828277069276691
2018-06-30,0.09868996394677455
2018-07-31,0.09454422336465655
2018-08-31,0.09985797269332661
2018-09-30,0.10327141438824176
2018-10-31,0.09035038157423902
2018-11-30,0.10953886363406853
2018-12-31,0.11458515968625849
2019-01-31,0.1041458151793869
2019-02-28,0.09142149722028173
2019-03-31,0.10836586090523648
2019-04-30,0.11210507757694785
2019-05-31,0.11118156201239321
2019-06-30,0.1250634836441493
2019-07-31,0.13599418924895013
2019-08-31,0.14614458649206719
2019-09-30,0.1450542419913261
2019-10-31,0.1411965773867445
2019-11-30,0.15768306595345144
2019-12-31,0.21345904339413
2020-01-31,0.23621944020061128
2020-02-28,0.24618795926586798
2020-03-31,0.2707956269197624
2020-04-30,0.2748930036429097
2020-05-31,0.29622921375102856
2020-06-30,0.3287958328730085
2020-07-31,0.31478756405836017
2020-08-31,0.3792706547966996
2020-09-30,0.34804983045049426
2020-10-31,0.2903582215113349
2020-11-30,0.24610175837524612
2020-12-31,0.23623736464223935
2021-01-31,0.2520367854538892
2021-02-28,0.30730145854443186
2021-03-31,0.18465838858326056
2021-04-30,0.19456467741664737
2021-05-31,0.19107283512123144
2021-06-30,0.1860191604367631
2021-07-31,0.19981012140781612
2021-08-31,0.18927946860837452
2021-09-30,0.1858955783112313
2021-10-31,0.16622903937957006
2021-11-30,0.1523902708348232
2021-12-31,0.14361551937837355
2022-01-31,0.12189087844978938
2022-02-28,0.09591140053562236
2022-03-31,0.06261639702738196
2022-04-30,0.05954749330801533
2022-05-31,0.061061520029662336
2022-06-30,0.07080989658997064
2022-07-31,0.09064945648690226
2022-08-31,0.09485350232993918
2022-09-30,0.0845911879477956
2022-10-31,0.06663299992381151
2022-11-30,0.068284989181555
2022-12-31,0.07703573278126023
2023-01-31,0.06044188761151641
2023-02-28,0.061412727160874724
2023-03-31,0.054922830064919784
2023-04-30,0.0371023234155558
2023-05-31,0.04106293892541368
2023-06-30,0.05925773269879446
2023-07-31,0.1762654753101106
