n_train,n_calib,n_test,accuracy,roc_auc,log_loss,brier,pos_rate,buy_hit_50,buy_n_50,buy_hit_55,buy_n_55,buy_hit_60,buy_n_60,ticker,horizon,fold,train_end_idx,test_start_idx
906,227,63,0.3968,0.5122,0.7623,0.2858,0.4444,0.4074,54,0.4074,54,0.4074,54,DLR,1,10,1133,1134
956,240,63,0.5079,0.4854,0.6989,0.2528,0.5238,0.5357,28,0.5882,17,0.6667,3,DLR,1,11,1196,1197
1007,252,63,0.746,0.7037,0.6646,0.2385,0.4127,0.6923,26,0.4,5,0.4,5,DLR,1,12,1259,1260
1057,265,63,0.4762,0.5467,2.7896,0.3299,0.5397,0.5294,17,,0,,0,DLR,1,13,1322,1323
1108,277,63,0.4286,0.5077,1.6548,0.2998,0.5714,,0,,0,,0,DLR,1,14,1385,1386
1158,290,63,0.4921,0.4861,0.7159,0.2612,0.5714,0.5588,34,,0,,0,DLR,1,15,1448,1449
1208,303,63,0.5079,0.5499,1.1487,0.2631,0.5079,0.5122,41,0.5,2,0.5,2,DLR,1,16,1511,1512
1259,315,63,0.4762,0.5284,0.6734,0.2418,0.5397,0.5111,45,0.75,8,0.75,8,DLR,1,17,1574,1575
1309,328,63,0.5238,0.5649,0.6883,0.2473,0.5397,0.5323,62,0.5946,37,0.6154,13,DLR,1,18,1637,1638
1360,340,63,0.5079,0.4364,0.7026,0.2547,0.5238,0.5161,62,0.4483,29,0.5,4,DLR,1,19,1700,1701
1410,353,63,0.4762,0.4224,0.7174,0.2618,0.5397,0.5088,57,0.5102,49,0.0,2,DLR,1,20,1763,1764
1460,366,63,0.5238,0.5751,0.6854,0.2461,0.5079,0.5227,44,0.7,10,0.7,10,DLR,1,21,1826,1827
1511,378,63,0.4921,0.4859,0.7038,0.2548,0.4762,0.4839,62,0.3333,3,0.3333,3,DLR,1,22,1889,1890
1561,391,63,0.5079,0.505,0.6976,0.2522,0.4921,0.5,22,0.0,1,0.0,1,DLR,1,23,1952,1953
1612,403,63,0.6032,0.6286,0.6811,0.2439,0.5556,0.5833,60,0.8,5,0.5,2,DLR,1,24,2015,2016
402,101,63,0.4762,0.5685,0.7579,0.28,0.4603,0.4667,60,0.4773,44,0.4773,44,WDC,1,0,503,504
452,114,63,0.4762,0.4889,0.7052,0.256,0.5079,0.4894,47,0.4894,47,,0,WDC,1,1,566,567
503,126,63,0.5714,0.4851,1.1586,0.2661,0.4286,,0,,0,,0,WDC,1,2,629,630
553,139,63,0.4444,0.5108,1.1737,0.2735,0.5714,0.6,5,0.6,5,0.5,4,WDC,1,3,692,693
604,151,63,0.4286,0.4891,0.703,0.2547,0.5873,0.6,5,0.0,1,,0,WDC,1,4,755,756
654,164,63,0.4127,0.3808,0.7409,0.273,0.4762,0.434,53,0.3636,11,0.3,10,WDC,1,5,818,819
704,177,63,0.4603,0.4442,0.7066,0.2567,0.4603,0.4603,63,0.375,24,,0,WDC,1,6,881,882
755,189,63,0.3175,0.2833,1.4614,0.3065,0.4762,0.3488,43,0.1429,7,0.0,3,WDC,1,7,944,945
805,202,63,0.4921,0.4995,0.9277,0.2597,0.5079,0.5,2,0.5,2,0.5,2,WDC,1,8,1007,1008
856,214,63,0.4603,0.4394,1.6634,0.2987,0.4762,0.0,4,0.0,4,0.0,4,WDC,1,9,1070,1071
906,227,63,0.5714,0.5,0.6897,0.2483,0.4286,,0,,0,,0,WDC,1,10,1133,1134
956,240,63,0.4762,0.5,0.6986,0.2527,0.5238,,0,,0,,0,WDC,1,11,1196,1197
1007,252,63,0.6032,0.5184,0.6899,0.2484,0.3968,0.5,6,,0,,0,WDC,1,12,1259,1260
1057,265,63,0.4603,0.5417,0.6849,0.2481,0.5714,0.625,8,0.625,8,0.625,8,WDC,1,13,1322,1323
1108,277,63,0.5079,0.5005,0.9241,0.2579,0.4921,0.5,2,0.5,2,0.5,2,WDC,1,14,1385,1386
1158,290,63,0.3333,0.4593,0.9649,0.2782,0.6825,0.6667,3,0.6667,3,,0,WDC,1,15,1448,1449
1208,303,63,0.4921,0.4828,0.9596,0.2724,0.4762,0.25,4,0.25,4,0.25,4,WDC,1,16,1511,1512
1259,315,63,0.5873,0.5357,0.6902,0.2486,0.4444,1.0,2,,0,,0,WDC,1,17,1574,1575
1309,328,63,0.5397,0.5207,0.6951,0.2509,0.5238,0.5385,52,0.5,6,,0,WDC,1,18,1637,1638
1360,340,63,0.4921,0.5494,0.6967,0.2518,0.4921,0.4921,63,0.375,8,,0,WDC,1,19,1700,1701
1410,353,63,0.5079,0.5625,0.682,0.2447,0.5079,0.5079,63,1.0,4,1.0,3,WDC,1,20,1763,1764
1460,366,63,0.6032,0.4976,0.6924,0.2496,0.6984,0.7111,45,0.6818,22,,0,WDC,1,21,1826,1827
1511,378,63,0.6349,0.65,0.6728,0.2394,0.6349,0.6349,63,0.7222,36,0.0,1,WDC,1,22,1889,1890
1561,391,63,0.5873,0.5153,0.6934,0.2497,0.6032,0.6034,58,0.6216,37,,0,WDC,1,23,1952,1953
1612,403,63,0.5873,0.5,0.9215,0.2551,0.6032,0.6,60,0.5909,22,0.7143,7,WDC,1,24,2015,2016
402,101,63,0.4921,0.5288,4.8731,0.4028,0.4762,0.4821,56,0.5,54,0.4808,52,STX,1,0,503,504
452,114,63,0.4921,0.4818,0.7033,0.255,0.5873,0.5714,35,,0,,0,STX,1,1,566,567
503,126,63,0.5079,0.5347,0.7073,0.2553,0.4444,0.4651,43,,0,,0,STX,1,2,629,630
553,139,63,0.6508,0.6737,0.6312,0.2213,0.6032,0.7857,28,0.7857,28,0.7857,28,STX,1,3,692,693
604,151,63,0.6349,0.6796,0.8779,0.2355,0.7143,0.7895,38,0.8438,32,1.0,13,STX,1,4,755,756
654,164,63,0.4762,0.4635,0.7736,0.287,0.4603,0.4583,48,0.4583,48,0.4583,48,STX,1,5,818,819
704,177,63,0.5079,0.504,0.7211,0.263,0.5238,0.5357,28,0.5357,28,0.5185,27,STX,1,6,881,882
755,189,63,0.5556,0.4429,0.6968,0.2517,0.5556,0.5556,63,0.5556,63,0.4783,23,STX,1,7,944,945
805,202,63,0.4444,0.5,0.7034,0.2551,0.4444,0.4444,63,,0,,0,STX,1,8,1007,1008
856,214,63,0.4921,0.3886,0.7204,0.2626,0.4921,0.4921,63,0.2,5,0.25,4,STX,1,9,1070,1071
906,227,63,0.619,0.52,0.6822,0.2449,0.3968,1.0,1,1.0,1,1.0,1,STX,1,10,1133,1134
956,240,63,0.4603,0.5141,1.1684,0.2711,0.5238,0.3333,3,0.3333,3,0.3333,3,STX,1,11,1196,1197
1007,252,63,0.5714,0.4974,0.6852,0.246,0.4286,,0,,0,,0,STX,1,12,1259,1260
1057,265,63,0.5079,0.5455,0.6962,0.2515,0.5238,1.0,2,,0,,0,STX,1,13,1322,1323
1108,277,63,0.4603,0.5,0.6987,0.2528,0.5397,,0,,0,,0,STX,1,14,1385,1386
1158,290,63,0.6508,0.6682,0.6868,0.2468,0.5714,0.7917,24,,0,,0,STX,1,15,1448,1449
1208,303,63,0.4921,0.4657,0.7179,0.2622,0.4762,0.4792,48,0.4194,31,0.4,5,STX,1,16,1511,1512
1259,315,63,0.619,0.6657,0.6604,0.2352,0.5238,0.6364,33,0.8889,9,,0,STX,1,17,1574,1575
1309,328,63,0.6032,0.6316,0.6807,0.246,0.6032,0.6857,35,,0,,0,STX,1,18,1637,1638
1360,340,63,0.4286,0.4183,0.7675,0.2828,0.4921,0.4528,53,0.44,50,,0,STX,1,19,1700,1701
1410,353,63,0.4444,0.441,0.7562,0.2769,0.4921,0.4615,52,,0,,0,STX,1,20,1763,1764
1460,366,63,0.4286,0.464,0.8159,0.3045,0.5714,0.5,24,,0,,0,STX,1,21,1826,1827
1511,378,63,0.619,0.6346,0.6775,0.2422,0.619,0.619,63,,0,,0,STX,1,22,1889,1890
1561,391,63,0.5079,0.4842,0.7017,0.2542,0.5556,0.5435,46,0.5714,7,,0,STX,1,23,1952,1953
1612,403,63,0.6032,0.4537,0.6826,0.2447,0.6032,0.6032,63,0.0,1,,0,STX,1,24,2015,2016
402,101,63,0.5397,0.5751,2.7406,0.3112,0.4921,0.5172,58,0.5263,57,0.5161,31,ASML,1,0,503,504
452,114,63,0.6349,0.6237,0.673,0.2398,0.6032,0.6923,39,0.6842,19,0.0,1,ASML,1,1,566,567
503,126,63,0.5238,0.5464,0.6971,0.2519,0.4921,0.5085,59,0.5179,56,,0,ASML,1,2,629,630
553,139,63,0.5873,0.5411,0.6786,0.2429,0.5873,0.5965,57,1.0,2,1.0,2,ASML,1,3,692,693
604,151,63,0.5238,0.4606,0.698,0.2524,0.5238,0.5238,63,0.4286,14,,0,ASML,1,4,755,756
654,164,63,0.5238,0.4778,0.6979,0.2523,0.5238,0.5238,63,0.5,22,0.0,1,ASML,1,5,818,819
704,177,63,0.5397,0.5279,1.3963,0.277,0.5397,0.5758,33,0.5667,30,0.5,12,ASML,1,6,881,882
755,189,63,0.4762,0.499,0.7129,0.2597,0.4603,0.4583,48,0.4524,42,0.45,20,ASML,1,7,944,945
805,202,63,0.4921,0.5211,0.7049,0.2555,0.4286,0.449,49,0.4,5,0.25,4,ASML,1,8,1007,1008
856,214,63,0.5397,0.5586,0.6811,0.2444,0.4762,1.0,1,,0,,0,ASML,1,9,1070,1071
906,227,63,0.5238,0.4604,0.7429,0.2695,0.4603,0.0,1,0.0,1,,0,ASML,1,10,1133,1134
956,240,63,0.4603,0.4828,0.7176,0.2621,0.5397,,0,,0,,0,ASML,1,11,1196,1197
1007,252,63,0.5397,0.5,0.6905,0.2487,0.4603,,0,,0,,0,ASML,1,12,1259,1260
1057,265,63,0.5556,0.5727,0.6858,0.2464,0.4762,0.5185,54,,0,,0,ASML,1,13,1322,1323
1108,277,63,0.4603,0.4447,0.6997,0.2532,0.5397,,0,,0,,0,ASML,1,14,1385,1386
1158,290,63,0.4127,0.4868,0.6933,0.2501,0.6032,0.5556,9,,0,,0,ASML,1,15,1448,1449
1208,303,63,0.5079,0.4293,0.9356,0.2621,0.5238,0.5161,62,,0,,0,ASML,1,16,1511,1512
1259,315,63,0.4762,0.44,0.6959,0.2529,0.5079,0.4912,57,0.4444,9,0.5,4,ASML,1,17,1574,1575
1309,328,63,0.5714,0.5606,0.6862,0.2466,0.5238,0.5938,32,0.6364,11,0.6,10,ASML,1,18,1637,1638
1360,340,63,0.5079,0.4965,1.1744,0.2724,0.4921,0.5,60,0.4348,23,0.5,6,ASML,1,19,1700,1701
1410,353,63,0.5079,0.5701,0.6936,0.2503,0.5079,0.5082,61,0.5385,39,,0,ASML,1,20,1763,1764
1460,366,63,0.5397,0.5801,0.6861,0.2464,0.5397,0.5397,63,0.6667,6,0.6667,6,ASML,1,21,1826,1827
1511,378,63,0.4921,0.5071,0.6791,0.2461,0.6349,0.6053,38,0.6053,38,1.0,3,ASML,1,22,1889,1890
1561,391,63,0.4921,0.5,0.7038,0.2551,0.5873,0.619,21,0.6667,12,1.0,2,ASML,1,23,1952,1953
1612,403,63,0.5397,0.5051,0.6888,0.2478,0.5238,0.5323,62,0.625,8,,0,ASML,1,24,2015,2016
402,101,63,0.5397,0.6329,0.6868,0.2466,0.5397,0.5397,63,0.6667,3,0.6667,3,CEG,1,0,503,504
452,114,63,0.5079,0.6179,0.6813,0.2441,0.5079,0.5079,63,0.6452,31,0.5455,11,CEG,1,1,566,567
503,126,63,0.3968,0.3327,0.8142,0.3039,0.5397,0.4565,46,0.3478,23,0.3636,22,CEG,1,2,629,630
553,139,63,0.5238,0.4478,0.6941,0.2505,0.5397,0.5323,62,,0,,0,CEG,1,3,692,693
604,151,63,0.6032,0.5279,0.6822,0.2445,0.6032,0.6032,63,,0,,0,CEG,1,4,755,756
654,164,63,0.4603,0.5,0.7027,0.2548,0.4603,0.4603,63,,0,,0,CEG,1,5,818,819
704,177,63,0.5873,0.4647,0.9249,0.2567,0.5873,0.5902,61,0.625,8,0.625,8,CEG,1,6,881,882
755,189,63,0.381,0.4647,0.9853,0.2863,0.3968,0.3871,62,0.3846,13,0.2727,11,CEG,1,7,944,945
402,101,63,0.5079,0.5166,0.8039,0.2934,0.4921,0.5,28,0.5,28,0.5,28,VST,1,0,503,504
452,114,63,0.5079,0.5046,0.971,0.2713,0.4603,0.4828,58,0.0,3,0.0,2,VST,1,1,566,567
503,126,63,0.4921,0.5308,0.712,0.2589,0.4762,0.475,40,,0,,0,VST,1,2,629,630
553,139,63,0.4127,0.4227,1.3068,0.3007,0.5238,0.4444,36,0.4444,36,0.6667,3,VST,1,3,692,693
604,151,63,0.5873,0.6126,0.6438,0.2315,0.4762,0.5667,30,0.5667,30,1.0,3,VST,1,4,755,756
654,164,63,0.4762,0.4838,0.7029,0.2547,0.5397,0.5294,17,0.5294,17,0.5,4,VST,1,5,818,819
704,177,63,0.6032,0.6227,0.6697,0.2384,0.5238,0.6176,34,0.7857,14,0.7857,14,VST,1,6,881,882
755,189,63,0.5556,0.598,0.6592,0.2373,0.4762,0.5227,44,0.5714,21,,0,VST,1,7,944,945
805,202,63,0.4762,0.4869,0.6918,0.2523,0.4762,0.4545,33,0.375,24,,0,VST,1,8,1007,1008
856,214,63,0.6032,0.644,0.6872,0.247,0.5397,0.6154,39,0.0,1,0.0,1,VST,1,9,1070,1071
906,227,63,0.4921,0.56,0.9237,0.2578,0.4921,0.4902,51,0.5517,29,0.7143,7,VST,1,10,1133,1134
956,240,63,0.4921,0.5298,0.6784,0.2457,0.4762,0.4792,48,1.0,2,1.0,2,VST,1,11,1196,1197
1007,252,63,0.5556,0.5826,0.9038,0.2479,0.4127,0.4773,44,0.6667,3,0.5,2,VST,1,12,1259,1260
1057,265,63,0.5238,0.5333,0.937,0.2626,0.5079,0.5208,48,1.0,2,1.0,2,VST,1,13,1322,1323
1108,277,63,0.4286,0.4506,0.7605,0.2802,0.5714,,0,,0,,0,VST,1,14,1385,1386
1158,290,63,0.3968,0.6074,0.917,0.2574,0.6032,,0,,0,,0,VST,1,15,1448,1449
1208,303,63,0.6032,0.4743,0.7222,0.2639,0.6984,0.6863,51,,0,,0,VST,1,16,1511,1512
1259,315,63,0.4921,0.505,1.1741,0.2738,0.5079,0.5,60,0.4915,59,,0,VST,1,17,1574,1575
1309,328,63,0.5714,0.5255,0.97,0.267,0.5873,0.5862,58,0.6038,53,,0,VST,1,18,1637,1638
1360,340,63,0.5397,0.5311,0.6875,0.2472,0.5556,0.5484,62,0.5484,62,0.75,4,VST,1,19,1700,1701
1410,353,63,0.5079,0.4894,0.7101,0.2573,0.5079,0.5079,63,0.4828,58,0.6,10,VST,1,20,1763,1764
1460,366,63,0.5714,0.5051,0.7054,0.2527,0.5714,0.5714,63,0.5714,63,0.6,10,VST,1,21,1826,1827
1511,378,63,0.4286,0.552,0.7407,0.2713,0.4286,0.4286,63,0.4286,63,0.0,1,VST,1,22,1889,1890
1561,391,63,0.5079,0.5936,0.7067,0.2571,0.4286,0.4565,46,0.4524,42,0.6154,13,VST,1,23,1952,1953
1612,403,63,0.4603,0.4948,0.7015,0.2542,0.5873,0.5789,19,,0,,0,VST,1,24,2015,2016
402,101,63,0.4286,0.4556,0.9505,0.2695,0.4444,0.4,40,0.4103,39,0.0,1,LIN,1,0,503,504
452,114,63,0.4286,0.5284,0.7329,0.2696,0.6032,0.6667,6,0.6667,6,0.75,4,LIN,1,1,566,567
503,126,63,0.5397,0.574,0.6714,0.2407,0.5397,0.541,61,0.6071,28,0.6296,27,LIN,1,2,629,630
553,139,63,0.4762,0.4854,0.7637,0.2715,0.5238,0.5,56,0.5385,26,0.5714,14,LIN,1,3,692,693
604,151,63,0.4921,0.5332,0.6848,0.246,0.5556,0.56,25,0.6842,19,0.7143,7,LIN,1,4,755,756
654,164,63,0.5714,0.45,0.6987,0.2524,0.5556,0.5645,62,0.4375,16,0.0,1,LIN,1,5,818,819
704,177,63,0.4286,0.4722,0.7186,0.2622,0.4286,0.4286,63,0.0,2,0.0,1,LIN,1,6,881,882
755,189,63,0.5556,0.4939,0.6854,0.2463,0.5238,0.541,61,,0,,0,LIN,1,7,944,945
805,202,63,0.5397,0.5383,0.6949,0.2507,0.4921,0.5192,52,,0,,0,LIN,1,8,1007,1008
856,214,63,0.6032,0.6359,0.669,0.2395,0.5397,0.5918,49,,0,,0,LIN,1,9,1070,1071
906,227,63,0.4127,0.4434,0.7133,0.26,0.5556,0.4667,30,0.4667,30,,0,LIN,1,10,1133,1134
956,240,63,0.4921,0.517,0.6976,0.2522,0.5714,0.5769,26,,0,,0,LIN,1,11,1196,1197
1007,252,63,0.5397,0.4964,0.6959,0.2513,0.5714,0.5593,59,0.5789,38,0.6667,3,LIN,1,12,1259,1260
1057,265,63,0.4603,0.5558,0.6832,0.248,0.4603,0.4603,63,0.463,54,1.0,2,LIN,1,13,1322,1323
1108,277,63,0.5556,0.5857,0.6666,0.2375,0.5556,0.5556,63,0.7143,14,0.7143,14,LIN,1,14,1385,1386
1158,290,63,0.4921,0.4345,0.7241,0.2647,0.5079,0.5,58,0.3333,18,0.4286,14,LIN,1,15,1448,1449
1208,303,63,0.4762,0.4773,0.7096,0.2581,0.4762,0.4762,63,0.4286,21,0.6,5,LIN,1,16,1511,1512
1259,315,63,0.5556,0.538,0.9029,0.2503,0.5397,0.5556,54,0.5455,33,0.75,4,LIN,1,17,1574,1575
1309,328,63,0.5079,0.5268,0.7,0.2533,0.5238,0.5385,26,0.5,20,0.5,20,LIN,1,18,1637,1638
1360,340,63,0.3968,0.486,0.9553,0.2718,0.4127,0.3696,46,0.4118,17,0.4118,17,LIN,1,19,1700,1701
1410,353,63,0.5079,0.4049,0.7199,0.2622,0.6349,0.6,45,0.6667,3,0.6667,3,LIN,1,20,1763,1764
402,101,63,0.4921,0.5751,4.1474,0.3656,0.4921,0.4921,63,0.5532,47,0.5532,47,MRVL,1,0,503,504
452,114,63,0.4603,0.5067,0.7164,0.2629,0.5714,0.75,4,,0,,0,MRVL,1,1,566,567
503,126,63,0.5397,0.4893,1.1654,0.2694,0.5556,0.55,60,,0,,0,MRVL,1,2,629,630
553,139,63,0.5556,0.4511,0.9434,0.2654,0.5714,0.569,58,0.5,32,0.5882,17,MRVL,1,3,692,693
604,151,63,0.4603,0.4858,0.9401,0.2657,0.4603,0.459,61,0.3333,3,0.3333,3,MRVL,1,4,755,756
654,164,63,0.5079,0.4127,0.7174,0.2614,0.5873,0.5517,58,0.3333,3,0.3333,3,MRVL,1,5,818,819
704,177,63,0.5556,0.4827,0.9017,0.2497,0.5556,0.5556,63,0.75,4,0.75,4,MRVL,1,6,881,882
755,189,63,0.4921,0.4985,0.696,0.2514,0.4921,0.4921,63,,0,,0,MRVL,1,7,944,945
805,202,63,0.4286,0.4573,0.7454,0.2742,0.4286,0.4286,63,0.3636,11,0.3636,11,MRVL,1,8,1007,1008
856,214,63,0.5079,0.4602,1.3966,0.2795,0.5079,0.5079,63,0.4348,23,0.4348,23,MRVL,1,9,1070,1071
906,227,63,0.5079,0.4835,0.7388,0.2718,0.4286,0.3889,18,0.3125,16,0.3125,16,MRVL,1,10,1133,1134
956,240,63,0.4921,0.5441,0.6996,0.2545,0.5397,0.5625,16,,0,,0,MRVL,1,11,1196,1197
1007,252,63,0.5714,0.5909,0.6882,0.2475,0.4762,1.0,3,,0,,0,MRVL,1,12,1259,1260
1057,265,63,0.3968,0.4974,1.1946,0.2839,0.5873,0.4,5,,0,,0,MRVL,1,13,1322,1323
1108,277,63,0.619,0.6278,0.7036,0.2541,0.4603,0.5556,45,0.5,6,0.5,6,MRVL,1,14,1385,1386
1158,290,63,0.5714,0.5899,0.6933,0.25,0.5238,0.6154,26,0.5,8,0.5,8,MRVL,1,15,1448,1449
1208,303,63,0.5079,0.553,0.6946,0.2507,0.5238,0.5556,18,0.5455,11,,0,MRVL,1,16,1511,1512
1259,315,63,0.5238,0.5578,1.1532,0.264,0.5397,0.6429,14,0.6429,14,,0,MRVL,1,17,1574,1575
1309,328,63,0.5556,0.5605,0.6773,0.2436,0.5079,0.5667,30,0.5667,30,0.6667,3,MRVL,1,18,1637,1638
1360,340,63,0.5238,0.6095,0.6784,0.2417,0.6032,0.8333,12,0.8333,12,,0,MRVL,1,19,1700,1701
1410,353,63,0.5397,0.5998,0.7047,0.256,0.4286,0.475,40,0.5278,36,0.5278,36,MRVL,1,20,1763,1764
1460,366,63,0.4286,0.5133,0.7256,0.2686,0.5556,0.4839,31,0.8,5,0.8,5,MRVL,1,21,1826,1827
1511,378,63,0.5397,0.5082,0.697,0.2518,0.5556,0.5556,54,0.55,20,0.5882,17,MRVL,1,22,1889,1890
1561,391,63,0.5714,0.5468,0.6971,0.2519,0.4286,0.5,30,0.4828,29,0.0,1,MRVL,1,23,1952,1953
1612,403,63,0.4603,0.43,0.7753,0.2865,0.6032,0.6429,14,0.6429,14,0.6,10,MRVL,1,24,2015,2016
402,101,63,0.619,0.6815,0.6617,0.2344,0.4603,0.5641,39,0.6061,33,0.6429,14,CLS,1,0,503,504
452,114,63,0.5079,0.4411,0.7984,0.2954,0.6032,0.5714,49,0.5,4,0.5,4,CLS,1,1,566,567
503,126,63,0.4921,0.506,1.4549,0.2966,0.4921,0.4878,41,0.5263,38,,0,CLS,1,2,629,630
553,139,63,0.4286,0.4864,0.7246,0.2634,0.5079,0.463,54,0.5667,30,0.5833,24,CLS,1,3,692,693
604,151,63,0.4921,0.435,0.9458,0.2683,0.5079,0.5,60,0.0,4,0.0,4,CLS,1,4,755,756
654,164,63,0.4762,0.4226,1.1947,0.2819,0.4127,0.3333,21,0.3846,13,,0,CLS,1,5,818,819
704,177,63,0.5397,0.525,0.696,0.2509,0.4444,0.0,1,0.0,1,0.0,1,CLS,1,6,881,882
755,189,63,0.4444,0.5025,0.7095,0.2579,0.5079,0.3333,9,,0,,0,CLS,1,7,944,945
805,202,63,0.619,0.5479,0.6709,0.2402,0.3968,1.0,1,1.0,1,1.0,1,CLS,1,8,1007,1008
856,214,63,0.4127,0.4153,0.7049,0.2558,0.4921,0.4167,36,,0,,0,CLS,1,9,1070,1071
906,227,63,0.5397,0.5113,0.6736,0.2432,0.4286,0.375,8,,0,,0,CLS,1,10,1133,1134
956,240,63,0.4444,0.5434,0.7264,0.2654,0.5556,,0,,0,,0,CLS,1,11,1196,1197
1007,252,63,0.5397,0.4702,0.7041,0.2556,0.4286,0.4,10,0.0,2,,0,CLS,1,12,1259,1260
1057,265,63,0.381,0.5045,0.7592,0.2807,0.6667,1.0,3,1.0,3,1.0,2,CLS,1,13,1322,1323
1108,277,63,0.5714,0.4867,0.6862,0.2478,0.5556,0.5667,60,0.0,1,0.0,1,CLS,1,14,1385,1386
1158,290,63,0.619,0.5385,0.6692,0.2382,0.5873,0.6066,61,,0,,0,CLS,1,15,1448,1449
1208,303,63,0.4921,0.5534,0.6979,0.2524,0.5079,0.5,62,0.5319,47,1.0,2,CLS,1,16,1511,1512
1259,315,63,0.5397,0.6418,0.6667,0.2396,0.5556,0.5484,62,0.65,40,1.0,2,CLS,1,17,1574,1575
1309,328,63,0.5079,0.4,0.7126,0.2594,0.6032,0.5636,55,0.5417,48,0.5556,27,CLS,1,18,1637,1638
1360,340,63,0.5397,0.4945,0.6941,0.2506,0.6508,0.6429,42,0.6429,42,0.68,25,CLS,1,19,1700,1701
1410,353,63,0.4921,0.4088,0.9506,0.2709,0.4921,0.4918,61,0.4,30,0.0,1,CLS,1,20,1763,1764
1460,366,63,0.619,0.4135,0.6855,0.2462,0.619,0.619,63,0.5686,51,,0,CLS,1,21,1826,1827
1511,378,63,0.6349,0.5174,0.6637,0.2354,0.6349,0.6349,63,0.6486,37,,0,CLS,1,22,1889,1890
1561,391,63,0.5397,0.7089,0.682,0.2446,0.5397,0.5397,63,0.5397,63,0.7368,19,CLS,1,23,1952,1953
1612,403,63,0.5556,0.5714,0.6851,0.246,0.5556,0.5556,63,0.5833,60,0.625,8,CLS,1,24,2015,2016
402,101,63,0.4762,0.5446,0.6975,0.2584,0.4603,0.4565,46,0.4565,46,0.4565,46,SYM,1,0,503,504
452,114,63,0.3968,0.5062,0.7144,0.2604,0.5714,0.0,2,0.0,2,,0,SYM,1,1,566,567
503,126,63,0.4762,0.4894,0.9243,0.2606,0.4603,0.46,50,,0,,0,SYM,1,2,629,630
553,139,63,0.6032,0.4974,0.7137,0.2575,0.5873,0.6111,54,0.25,4,0.25,4,SYM,1,3,692,693
604,151,63,0.5079,0.5005,3.9638,0.3747,0.5238,0.625,8,1.0,2,,0,SYM,1,4,755,756
654,164,63,0.5238,0.5737,0.6876,0.2473,0.5238,0.56,25,0.75,8,,0,SYM,1,5,818,819
704,177,63,0.5873,0.5756,0.6802,0.2435,0.4603,0.5556,27,0.6316,19,0.6316,19,SYM,1,6,881,882
402,101,63,0.5238,0.5179,0.6966,0.2517,0.4444,0.4643,28,,0,,0,MNDY,1,0,503,504
452,114,63,0.4762,0.4513,0.7119,0.2592,0.5397,0.5094,53,0.0,1,0.0,1,MNDY,1,1,566,567
503,126,63,0.5714,0.5674,0.9275,0.2579,0.5397,0.64,25,0.64,25,0.0,1,MNDY,1,2,629,630
553,139,63,0.6032,0.5817,0.921,0.2569,0.5079,0.5897,39,0.4286,7,0.4286,7,MNDY,1,3,692,693
604,151,63,0.4444,0.4454,0.9875,0.2869,0.5556,0.5,28,0.5185,27,0.5652,23,MNDY,1,4,755,756
654,164,63,0.5556,0.5248,0.7153,0.2597,0.5397,0.5682,44,0.5,2,0.5,2,MNDY,1,5,818,819
704,177,63,0.4444,0.4617,0.7085,0.257,0.4921,0.4565,46,0.6667,3,0.5,2,MNDY,1,6,881,882
755,189,63,0.5556,0.5172,0.6786,0.2443,0.5397,0.5484,62,,0,,0,MNDY,1,7,944,945
805,202,63,0.4921,0.5176,0.6967,0.2516,0.4921,0.4921,63,0.6667,3,0.6667,3,MNDY,1,8,1007,1008
856,214,63,0.6349,0.6237,1.1361,0.2573,0.4762,0.6061,33,0.6061,33,0.5385,13,MNDY,1,9,1070,1071
906,227,63,0.4921,0.5015,0.7084,0.2573,0.4603,0.4651,43,0.4,10,0.4444,9,MNDY,1,10,1133,1134
402,101,63,0.5238,0.5353,0.6916,0.2492,0.4921,0.5088,57,0.5,12,,0,FVRR,1,0,503,504
452,114,63,0.381,0.516,0.7637,0.2841,0.381,0.381,63,0.381,63,0.375,16,FVRR,1,1,566,567
503,126,63,0.5873,0.5735,0.6972,0.2495,0.4603,0.6364,11,0.0,1,0.0,1,FVRR,1,2,629,630
553,139,63,0.5873,0.4537,0.6894,0.2467,0.3968,0.4286,7,,0,,0,FVRR,1,3,692,693
604,151,63,0.5714,0.4605,0.6809,0.2438,0.3968,0.0,2,,0,,0,FVRR,1,4,755,756
654,164,63,0.5397,0.5,0.6932,0.25,0.4603,,0,,0,,0,FVRR,1,5,818,819
704,177,63,0.5397,0.4812,0.7123,0.2573,0.4603,,0,,0,,0,FVRR,1,6,881,882
755,189,63,0.5397,0.4959,0.69,0.2485,0.4603,,0,,0,,0,FVRR,1,7,944,945
805,202,63,0.5556,0.5021,0.7281,0.2664,0.381,0.4,20,0.4,20,0.3684,19,FVRR,1,8,1007,1008
856,214,63,0.4762,0.4717,0.7255,0.2657,0.5238,0.5,6,0.5,6,0.5,6,FVRR,1,9,1070,1071
906,227,63,0.4921,0.4727,0.694,0.2503,0.4286,0.3913,23,,0,,0,FVRR,1,10,1133,1134
956,240,63,0.4603,0.4327,0.7217,0.264,0.5556,1.0,1,,0,,0,FVRR,1,11,1196,1197
1007,252,63,0.5238,0.402,0.6967,0.2518,0.4762,0.5,2,,0,,0,FVRR,1,12,1259,1260
1057,265,63,0.4921,0.435,0.7073,0.2569,0.5079,,0,,0,,0,FVRR,1,13,1322,1323
