CFE data is compiled for the convenience of site visitors and is furnished without responsibility for accuracy and is accepted by the site visitor on the condition that transmission or omissions shall not be made the basis for any claim demand or cause for action. The information and data was obtained from sources believed to be reliable but accuracy is not guaranteed. Your use of CFE data is subject to the Terms and Conditions of CBOE's Websites.
Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
02/09/2016,J (Apr 16),23.55,24.52,23.45,23.95,23.9250,0.40,23658,0,26759
02/10/2016,J (Apr 16),23.93,24.22,23.21,24.07,24.1000,0.18,20983,0,27086
02/11/2016,J (Apr 16),24.13,26.10,24.13,25.25,25.2250,1.12,39347,0,29829
02/12/2016,J (Apr 16),25.20,25.47,24.60,24.88,24.8500,-0.38,26043,0,31827
02/16/2016,J (Apr 16),24.58,24.60,23.68,23.87,23.8750,-0.98,30260,0,32035
02/17/2016,J (Apr 16),23.90,24.27,22.85,23.09,23.0750,-0.80,48155,0,35525
02/18/2016,J (Apr 16),23.05,23.43,22.84,23.18,23.1750,0.10,50839,0,38571
02/19/2016,J (Apr 16),23.15,23.65,22.60,22.77,22.7500,-0.42,42310,0,40964
02/22/2016,J (Apr 16),22.75,22.90,21.54,21.60,21.6250,-1.12,48267,0,47353
02/23/2016,J (Apr 16),21.68,22.60,21.58,22.50,22.5250,0.90,49242,0,50251
02/24/2016,J (Apr 16),22.52,23.45,22.05,22.15,22.1250,-0.40,50542,0,52604
02/25/2016,J (Apr 16),22.15,22.45,21.40,21.42,21.4250,-0.70,35937,0,60071
02/26/2016,J (Apr 16),21.45,22.10,20.92,21.80,21.8250,0.40,47157,0,63432
02/29/2016,J (Apr 16),21.80,22.40,21.28,22.17,22.1750,0.35,39060,0,67504
03/01/2016,J (Apr 16),22.20,22.50,20.30,20.30,20.3250,-1.85,66458,0,79001
03/02/2016,J (Apr 16),20.35,20.84,20.10,20.25,20.2750,-0.05,51996,565,86100
03/03/2016,J (Apr 16),20.30,20.47,19.45,19.50,19.5250,-0.75,63452,0,98196
03/04/2016,J (Apr 16),19.50,20.10,19.11,20.00,20.0250,0.50,69459,3101,103777
03/07/2016,J (Apr 16),19.95,20.36,19.50,19.80,19.8250,-0.20,44259,0,109784
03/08/2016,J (Apr 16),19.80,20.70,19.78,20.65,20.6750,0.85,71188,0,116767
03/09/2016,J (Apr 16),20.65,20.80,20.10,20.15,20.1250,-0.55,50425,0,123239
03/10/2016,J (Apr 16),20.10,20.90,19.40,19.92,19.9250,-0.20,89631,1778,130263
03/11/2016,J (Apr 16),19.95,20.04,19.00,19.05,19.1000,-0.82,92408,376,147997
03/14/2016,J (Apr 16),19.10,19.35,18.60,18.80,18.8250,-0.28,78043,0,164663
03/15/2016,J (Apr 16),18.85,19.45,18.75,19.05,19.0750,0.25,91294,0,176848
03/16/2016,J (Apr 16),19.05,19.53,18.15,18.25,18.2750,-0.80,128603,0,189406
03/17/2016,J (Apr 16),18.25,18.80,17.55,17.78,17.7750,-0.50,119333,2518,190317
03/18/2016,J (Apr 16),17.80,18.05,17.30,17.75,17.7250,-0.05,102152,7183,187837
03/21/2016,J (Apr 16),17.70,17.90,16.95,17.00,16.9750,-0.75,91209,10695,181797
03/22/2016,J (Apr 16),17.00,17.52,16.70,16.85,16.8250,-0.15,86827,0,181530
03/23/2016,J (Apr 16),16.85,17.82,16.75,17.75,17.7250,0.90,87452,0,175171
03/24/2016,J (Apr 16),17.70,18.55,17.35,17.40,17.3750,-0.35,89535,0,168390
03/28/2016,J (Apr 16),17.30,17.70,17.00,17.14,17.1250,-0.25,63985,0,166493
03/29/2016,J (Apr 16),17.20,17.55,16.05,16.05,16.0750,-1.05,103198,660,163157
03/30/2016,J (Apr 16),16.15,16.30,15.55,15.85,15.8500,-0.22,99914,1988,163150
03/31/2016,J (Apr 16),15.90,16.30,15.60,15.92,15.9250,0.08,71582,0,161474
04/01/2016,J (Apr 16),15.90,16.70,15.35,15.42,15.4250,-0.50,103232,0,161758
04/04/2016,J (Apr 16),15.40,16.05,15.15,15.95,15.9250,0.50,67946,0,158429
04/05/2016,J (Apr 16),15.93,17.07,15.90,16.80,16.7750,0.85,102008,0,152536
04/06/2016,J (Apr 16),16.80,17.03,15.55,15.65,15.6250,-1.15,88321,0,144351
04/07/2016,J (Apr 16),15.65,17.85,15.54,17.27,17.2750,1.65,110858,0,136410
04/08/2016,J (Apr 16),17.25,17.40,16.20,16.70,16.6750,-0.60,82757,0,126771
04/11/2016,J (Apr 16),16.73,17.20,16.05,17.10,17.0750,0.40,77569,0,119587
04/12/2016,J (Apr 16),17.10,17.35,15.85,15.95,15.9250,-1.15,96327,0,113824
04/13/2016,J (Apr 16),15.95,16.08,14.80,14.85,14.8250,-1.10,79353,0,110740
04/14/2016,J (Apr 16),14.83,15.20,14.60,14.70,14.6750,-0.15,74739,0,97262
04/15/2016,J (Apr 16),14.65,15.25,14.60,14.73,14.7250,0.05,85377,0,73558
04/18/2016,J (Apr 16),15.25,15.62,13.75,13.83,13.8250,-0.90,89863,83,52364
04/19/2016,J (Apr 16),13.85,14.22,13.20,13.25,13.2500,-0.58,84178,10,35007
04/20/2016,J (Apr 16),13.30,13.55,12.65,12.66,12.3800,-0.87,3269,0,33738
