ticker,horizon,n_obs,win_rate,avg_return_per_bar,annualized_return,annualized_vol,sharpe,turnover,fitness,gross_annualized_return
XLF,1,48,0.5517241379310345,0.0005339611370442069,0.13455820653514014,0.08798756438806539,1.5292866380716816,0.2765957446808511,1.066648290750951,0.20805820653514018
NOK,1,53,0.6,0.0009488108492721024,0.2391003340165698,0.2715412580339592,0.8805304053893266,0.19230769230769232,0.9818295984721788,0.2866475038278906
V,1,53,0.4482758620689655,0.0008252218189005558,0.20795589836294007,0.20826163874802184,0.9985319409425579,0.25,0.9107047017967356,0.26976721911765705
COIN,1,48,0.6086956521739131,0.0014839497369474911,0.3739553337107678,0.5233208325544293,0.7145814010220463,0.23404255319148937,0.9032628749460725,0.43695533371076783
WMT,3,42,0.5172413793103449,0.001616463429614916,0.13578292808765294,0.16701689541960418,0.8129891754155727,0.12195121951219512,0.8473295289385806,0.14778292808765295
XLV,3,42,0.5151515151515151,0.0014165426682092091,0.11898958412957357,0.09996071930650596,1.1903634243039016,0.24390243902439024,0.8314305454322565,0.14098958412957358
SHOP,3,42,0.5263157894736842,0.004819740437729261,0.40485819676925794,0.4677887715577957,0.8654722417150565,0.4878048780487805,0.7884634065641337,0.444858196769258
GME,3,42,0.5652173913043478,0.0028631392850520026,0.2405036999443682,0.24753585432248698,0.9715913704809915,0.3902439024390244,0.7627399023077118,0.27450369994436824
ABNB,3,42,0.5161290322580645,0.00264087828669535,0.2218337760824094,0.21729536026015872,1.0208859306375295,0.4146341463414634,0.7467212700920458,0.25583377608240937
GLD,3,42,0.5757575757575758,0.0013866696649807427,0.11648025185838239,0.15293635226504657,0.7616256706352987,0.0975609756097561,0.7352122211500769,0.12648025185838238
CRM,1,53,0.5588235294117647,0.0011694499314233023,0.2947013827186722,0.4049283025251647,0.7277865757490677,0.3076923076923077,0.7122571340601386,0.37553157139791754
KVUE,3,42,0.42105263157894735,0.0009135410981334607,0.0767374522432107,0.06933881487363386,1.106702679921202,0.1951219512195122,0.6940353390546881,0.0927374522432107
ABNB,1,53,0.6363636363636364,0.0006136845884730092,0.15464851629519832,0.15581917346666949,0.9924870788014957,0.3269230769230769,0.6826136231267053,0.23547870497444365
META,3,42,0.6296296296296297,0.002489858388502696,0.20914810463422645,0.2771114832512443,0.7547435500700685,0.2682926829268293,0.6663800130872236,0.23114810463422647
ONTO,3,42,0.5238095238095238,0.003356485375718822,0.28194477156038106,0.423249948096388,0.6661424834863132,0.2926829268292683,0.6538083455604711,0.3059447715603811
LYFT,1,53,0.5,0.0007546278721019717,0.19016622376969686,0.2865354011202559,0.663674446599658,0.23076923076923078,0.602466407547915,0.24722282754328184
OKLO,1,53,0.43478260869565216,0.0016110882621834172,0.40599424207022117,0.7263170059802485,0.5589766434317274,0.36538461538461536,0.589221343475727,0.5010885816928627
VZ,1,53,0.5294117647058824,0.0004155815561331712,0.10472655214555913,0.1119708665062108,0.9353017924510763,0.3269230769230769,0.5293676291336442,0.18555674082480444
GM,3,42,0.5,0.0011393035728750685,0.09570150012150576,0.15956884423559992,0.5997505376438309,0.14634146341463414,0.4850051183624709,0.10770150012150576
ADSK,5,40,0.52,0.0029857707027688197,0.1504828434195485,0.2592662736724168,0.5804181210614526,0.23076923076923078,0.46870059638178996,0.1618228434195485
COIN,3,42,0.38461538461538464,0.002840596403918764,0.23861009792917615,0.5137693071298067,0.4644304255195415,0.2682926829268293,0.43798643346624766,0.26061009792917617
GLD,5,40,0.5,0.0016736463320610128,0.08435177513587504,0.16658819218201695,0.5063490637062135,0.05128205128205128,0.4159509475843933,0.08813177513587506
VZ,5,40,0.47619047619047616,0.001406569368785747,0.07089109618680164,0.10161461072406151,0.6976466836969855,0.20512820512820512,0.41012731053717505,0.08097109618680165
CAVA,3,42,0.4827586206896552,0.0025375080936363287,0.2131506798654516,0.4306607398919332,0.4949387304701563,0.3170731707317073,0.4058028131073033,0.24115067986545163
AXP,3,42,0.7391304347826086,0.0008958787866822963,0.07525381808131289,0.14496955368321626,0.5191008468285389,0.07317073170731707,0.4027736034306598,0.0812538180813129
KVUE,5,40,0.52,0.001284404371315286,0.06473398031429042,0.08687996385053061,0.7450967685214462,0.23076923076923078,0.3946298063457661,0.07607398031429041
ROST,5,40,0.5185185185185185,0.001446491385178781,0.07290316581301057,0.15721973761860908,0.4637023755240099,0.07692307692307693,0.35412575074208724,0.07794316581301057
PLTR,1,60,0.5652173913043478,0.0006124514832057883,0.15433777376785865,0.3437968980325311,0.44892136796782484,0.288135593220339,0.3285548924200042,0.2257377737678587
XLE,3,42,0.5555555555555556,0.001163312087547078,0.09771821535395456,0.2660669417529037,0.3672692846024646,0.12195121951219512,0.3247262265684824,0.10971821535395457
CI,1,53,0.5161290322580645,0.00045320339371513624,0.11420725521621433,0.2052612396505694,0.5563995200001586,0.38461538461538464,0.3031937661544019,0.2093015948388559
LYFT,5,40,0.46153846153846156,0.0018616672681220085,0.09382803031334923,0.16051582086421817,0.5845407001514152,0.358974358974359,0.2988473030131535,0.11146803031334923
HY,1,53,0.5,0.0006874099450384943,0.17322730614970058,0.4117689619914167,0.4206905379947299,0.38461538461538464,0.2823303678638691,0.2683216457723422
COIN,5,40,0.42857142857142855,0.003220895714946816,0.16233314403331953,0.5289477311687409,0.30689827078875065,0.20512820512820512,0.27301427250205557,0.17367314403331952
XLF,3,42,0.5172413793103449,0.0005500388195782467,0.04620326084457273,0.0830867392495173,0.5560846563712168,0.1951219512195122,0.2705977372331459,0.062203260844572734
COST,1,53,0.4444444444444444,0.00024519170928544615,0.06178831073993243,0.13419484043103555,0.46043730549898626,0.34615384615384615,0.1945311185591432,0.14737321640030981
AZN,1,53,0.4473684210526316,0.00015766549455146448,0.039731704626969046,0.181347813522759,0.21909116991908342,0.25,0.08734206773736852,0.10154302538168607
GME,5,40,0.5555555555555556,0.0005986157890461238,0.03017023576792464,0.17890801607932125,0.16863546099884236,0.28205128205128205,0.055153644709861824,0.044030235767924655
MP,3,42,0.48148148148148145,0.0005861296110653075,0.04923488732948583,0.5276338528797067,0.093312601268423,0.14634146341463414,0.05412439735510696,0.06323488732948584
XLE,1,48,0.5555555555555556,0.00013404734508359203,0.03377993096106519,0.21326669002869952,0.15839290681784104,0.3191489361702128,0.051530980648836135,0.11252993096106523
AXP,1,60,0.4166666666666667,6.646184799646732e-05,0.016748385695109762,0.16448439531541262,0.1018235539182506,0.2542372881355932,0.02613455466729962,0.08394838569510978
OKLO,5,40,0.5714285714285714,0.0006066562420000893,0.030575474596804497,0.6159016905526802,0.049643433466415,0.1282051282051282,0.02424352216667434,0.0368754745968045
LYFT,3,42,0.5238095238095238,0.00023318527740364602,0.019587563301906266,0.21010734246185409,0.09322645783053714,0.36585365853658536,0.021571268705525254,0.049587563301906286
BA,1,53,0.5384615384615384,7.750282389065227e-05,0.019530711620444372,0.23873029199437817,0.0818107809330887,0.28846153846153844,0.02128754673024043,0.0908514663374255
PLTR,3,42,0.4782608695652174,0.00020373274517248964,0.01711355059448913,0.3136653347275046,0.054559904139092875,0.0975609756097561,0.020187784201246745,0.027113550594489135
ADSK,1,53,0.5333333333333333,3.8986400453006214e-05,0.009824572914157566,0.28983214806208546,0.03389745747615626,0.25,0.0067197630647786956,0.0716358936688746
TGT,5,40,0.6,-6.571876387342427e-05,-0.003312225699220583,0.18219380748375114,-0.01817968318992391,0.28205128205128205,-0.001970072609186607,0.01054777430077943
XLV,5,40,0.53125,-6.378464914647362e-05,-0.0032147463169822704,0.09153357584353423,-0.03512095192782042,0.1794871794871795,-0.004700271188370299,0.006865253683017739
OPEN,5,40,0.4444444444444444,-0.00042011573168883873,-0.021173832877117472,0.5347706188290762,-0.039594233736100354,0.28205128205128205,-0.010848448806635868,-0.00731383287711746
ORIC,1,53,0.45161290322580644,-9.811254723287783e-05,-0.02472436190268521,0.32249770301274877,-0.0766652341139553,0.28846153846153844,-0.022444867941276314,0.04659639281429605
TJX,5,40,0.3611111111111111,-0.00036383079240002655,-0.01833707193696134,0.22647867113286957,-0.0809659993377629,0.1794871794871795,-0.025879206647916604,-0.00825707193696133
XLI,1,48,0.4411764705882353,-8.005927807515545e-05,-0.020174938074939173,0.1824286893266068,-0.11059081852426983,0.19148936170212766,-0.03589656166519077,0.03232506192506084
OPEN,1,60,0.4722222222222222,-0.00026652949031608254,-0.06716543155965281,0.5245578024691988,-0.12804200269920998,0.423728813559322,-0.050977832335116775,0.03783456844034729
PLTR,5,40,0.4117647058823529,-0.0006143179803024292,-0.030961626207242427,0.24375488780168747,-0.12701950917362523,0.1794871794871795,-0.052755239052503414,-0.022141626207242422
XLV,1,48,0.4583333333333333,-0.0001257433952587041,-0.031687335605193434,0.1146928740267475,-0.2762798985907672,0.425531914893617,-0.07539214172460061,0.0785626643948066
SHOP,5,40,0.48148148148148145,-0.001416338689328817,-0.07138346994217237,0.5665319299346012,-0.1260007886058826,0.1282051282051282,-0.09401981497193104,-0.06508346994217237
MRNA,1,60,0.35135135135135137,-0.0003550648948487658,-0.08947635350188898,0.4501607926991067,-0.19876531886617707,0.3220338983050847,-0.10477169099922563,-0.005476353501888918
PYPL,5,40,0.29411764705882354,-0.0008959456231372778,-0.0451556594061188,0.15798844240564014,-0.2858162199623455,0.28205128205128205,-0.1143612586337615,-0.03129565940611885
NIO,5,40,0.4444444444444444,-0.0014388915033564647,-0.07252013176916582,0.2692624522382207,-0.26932879488524497,0.3333333333333333,-0.12562402597182198,-0.056140131769165796
META,1,60,0.5365853658536586,-0.0003335423315057779,-0.08405266753945603,0.3145922203329426,-0.2671797396976331,0.2542372881355932,-0.1536242052643057,-0.016852667539455975
GME,1,53,0.5185185185185185,-0.0003462527716281929,-0.0872556984503046,0.34678240511085995,-0.2516151256936192,0.21153846153846154,-0.16159911341675093,-0.034953811657851726
SMCI,1,60,0.41379310344827586,-0.0005885455392546789,-0.14831347589217908,0.9684893513824074,-0.15313898462639636,0.1016949152542373,-0.16680960859039257,-0.12311347589217907
TJX,3,42,0.3235294117647059,-0.0008941729353657375,-0.07511052657072195,0.2142371946682709,-0.3505951741340927,0.21951219512195122,-0.20508174815961858,-0.05711052657072193
ONTO,5,40,0.5,-0.0019766356072107366,-0.09962243460342111,0.2592658213613063,-0.3842482363480908,0.3333333333333333,-0.2100637362287567,-0.08198243460342115
XLU,1,48,0.5111111111111111,-0.0002199290722627588,-0.055422126210215215,0.1506937717845334,-0.36777980638416485,0.1276595744680851,-0.24232754086032107,-0.0186721262102152
GM,5,40,0.4166666666666667,-0.0010722005447962649,-0.05403890745773175,0.10305684182972975,-0.5243602122701828,0.15384615384615385,-0.3107704301583012,-0.04647890745773175
TPR,1,53,0.4166666666666667,-0.0005282861990654615,-0.1331281221644963,0.25620956718625004,-0.5196063660952972,0.3269230769230769,-0.33157866411026665,-0.05229793348525101
ABNB,5,40,0.375,-0.0021694209884813753,-0.10933881781946131,0.16518540488158379,-0.6619157297694845,0.3333333333333333,-0.3790971470764381,-0.09295881781946132
ROST,1,53,0.56,-0.0004050625771358908,-0.10207576943824448,0.18011873456110236,-0.5667137829219921,0.19230769230769232,-0.4128827874812871,-0.054528599626923704
MRNA,3,42,0.5161290322580645,-0.0028571150904608995,-0.23999766759871555,0.5279947447218579,-0.4545455612917962,0.24390243902439024,-0.45089234282479046,-0.21999766759871553
WMT,1,53,0.5833333333333334,-0.0004748213840521681,-0.11965498878114636,0.20651598161739643,-0.5793982036839462,0.19230769230769232,-0.4570294873090386,-0.0721078189698256
SMMT,1,53,0.5483870967741935,-0.0011475750584361262,-0.2891889147259038,0.8043266447875368,-0.3595416322460549,0.17307692307692307,-0.46475109695954087,-0.24639646189571507
MRNA,5,40,0.5,-0.004131427054892769,-0.20822392356659555,0.5647381369682584,-0.368708804906333,0.02564102564102564,-0.47587601393418444,-0.20570392356659561
PYPL,3,42,0.3333333333333333,-0.0017340554008403958,-0.14566065367059325,0.2669698342352128,-0.5456071622768416,0.17073170731707318,-0.5039577152961968,-0.13166065367059324
LULU,3,42,0.5555555555555556,-0.0028398378879044353,-0.23854638258397257,0.3983053977018574,-0.5989032133642616,0.3170731707317073,-0.5194733987082366,-0.21254638258397254
META,5,40,0.5263157894736842,-0.003878066100057751,-0.19545453144291064,0.2501991713089272,-0.7811957586445321,0.2564102564102564,-0.6820481763104564,-0.18159453144291066
XLU,5,40,0.5625,-0.0022133256851352328,-0.11155161453081573,0.12450233458975947,-0.8959801026895045,0.1794871794871795,-0.7063493973334158,-0.10147161453081574
VKTX,5,40,0.5357142857142857,-0.003842427845332007,-0.19365836340473314,0.30433227248190253,-0.6363385710802303,0.15384615384615385,-0.7139422036255129,-0.18483836340473314
SMMT,3,42,0.5,-0.004419383884542065,-0.3712282463015335,0.8206706626211612,-0.45234740707783805,0.14634146341463414,-0.7204584099327024,-0.3572282463015335
CRM,3,42,0.48,-0.002454478546845441,-0.20617619793501704,0.3143689075099214,-0.6558415702370635,0.17073170731707318,-0.7207109366238902,-0.190176197935017
ASTS,1,53,0.43243243243243246,-0.0020312577039952955,-0.5118769414068145,0.9352625831157733,-0.5473082647030806,0.28846153846153844,-0.7290726920742256,-0.4405561866898333
BETR,1,53,0.6,-0.0018531909671834173,-0.46700412373022115,0.9013887048653277,-0.5180940488931399,0.23076923076923078,-0.7370212509709512,-0.4099475199566362
XLU,3,42,0.42424242424242425,-0.0017306961783369486,-0.14537847898030368,0.1464912736981763,-0.9924036791422445,0.24390243902439024,-0.7661791941527825,-0.12337847898030369
PYPL,1,60,0.425,-0.0009255247940782231,-0.23323224810771223,0.26920213406506793,-0.8663833550863993,0.288135593220339,-0.7794817372407913,-0.15763224810771223
CAVA,5,40,0.5,-0.005684983375033997,-0.28652316210171347,0.49459720564369547,-0.5793060673054486,0.15384615384615385,-0.7905778149813724,-0.2777031621017135
SHOP,1,59,0.46153846153846156,-0.0013793347130317767,-0.3475923476840077,0.46544166615371,-0.7468010987422361,0.29310344827586204,-0.8132603287875074,-0.2749821781924825
JNJ,1,60,0.42857142857142855,-0.0006955111107878455,-0.17526879991853705,0.11346337982788857,-1.5447168961862452,0.4406779661016949,-0.9741829744591148,-0.06186879991853705
VKTX,1,53,0.4,-0.0013492982963856795,-0.34002317068919125,0.34992240049671086,-0.9717102140546939,0.3076923076923077,-1.0214866725052003,-0.26394769899107795
AXP,5,40,0.5,-0.0029544259433941004,-0.14890306754706265,0.09994927333008266,-1.4897863944974366,0.28205128205128205,-1.0824598259197276,-0.13504306754706266
OKLO,3,42,0.5714285714285714,-0.004464073912363973,-0.37498220863857373,0.5591657122298498,-0.6706101615980955,0.12195121951219512,-1.1615033180123235,-0.3649822086385738
ASTS,3,42,0.16666666666666666,-0.005301931119358284,-0.4453622140260958,0.45690527594148617,-0.9747364223544912,0.2926829268292683,-1.2023895229602568,-0.42136221402609586
TPR,5,40,0.34782608695652173,-0.005685992766326456,-0.28657403542285337,0.2591702822098317,-1.1057364794272009,0.23076923076923078,-1.2321997209598867,-0.27523403542285335
CAVA,1,53,0.4722222222222222,-0.0017821814172364306,-0.4491097171435805,0.42420715266758424,-1.0587037826198804,0.3269230769230769,-1.2408746196578573,-0.36827952846433515
PFE,1,60,0.45161290322580644,-0.0006820465949547139,-0.1718757419285879,0.12352339952651135,-1.3914427759227828,0.2033898305084746,-1.2791103883856167,-0.12147574192858784
PFE,3,42,0.4411764705882353,-0.002247941436470058,-0.18882708066348486,0.12379081743564109,-1.5253722737686595,0.21951219512195122,-1.414746607347411,-0.16882708066348484
UAL,5,40,0.0,-0.001936751894646424,-0.09761229549017977,0.059269901031513514,-1.6469117341410744,0.10256410256410256,-1.455350436049169,-0.09257229549017977
TPR,3,42,0.4375,-0.00408681594578099,-0.3432925394456031,0.24711376381842723,-1.3892084930479451,0.2926829268292683,-1.5045302280361965,-0.3172925394456032
NFLX,5,40,0.2,-0.002723806862472594,-0.13727986586861873,0.07305848087227308,-1.8790407934791693,0.1794871794871795,-1.643322930080013,-0.12845986586861874
XLE,5,40,0.45714285714285713,-0.005585917152525059,-0.28153022448726295,0.24473743969231335,-1.1503357428320158,0.07692307692307693,-1.7263630062199593,-0.27649022448726296
INSM,1,53,0.3939393939393939,-0.003664913913212135,-0.923558306129458,0.6660064685370324,-1.3867107149246927,0.28846153846153844,-2.4812702751400177,-0.852237551412477
NIO,3,42,0.375,-0.00542595896900573,-0.45578055339648127,0.24396138910074183,-1.8682487219658783,0.21951219512195122,-2.6920508758399833,-0.4357805533964813
PFE,5,40,0.3888888888888889,-0.00575046141952224,-0.2898232555439209,0.12485533165760708,-2.3212725615811762,0.20512820512820512,-2.759180189246115,-0.2784832555439209
BETR,3,42,0.5,-0.015956634255168183,-1.3403572774341272,1.1243190951895874,-1.1921502384588698,0.21951219512195122,-2.9458589724867994,-1.3223572774341272
ASTS,5,40,0.2,-0.016432592608650327,-0.8282026674759765,0.4330923608470539,-1.9123003367137557,0.3076923076923077,-3.137372564696604,-0.8130826674759764
KVUE,1,53,0.38095238095238093,-0.0010819028636617732,-0.27263952164276684,0.0998887744847577,-2.7294310401652755,0.19230769230769232,-3.249886573054261,-0.22509235183144605
ORIC,5,40,0.34615384615384615,-0.015934368203917526,-0.8030921574774433,0.43074731105647235,-1.8644159507525175,0.2564102564102564,-3.2995734908031307,-0.789232157477443
BSX,1,60,0.40625,-0.003415863788394433,-0.8607976746753971,0.40323567241465913,-2.1347260015979277,0.3389830508474576,-3.4017601596072273,-0.7725976746753972
FSLY,1,53,0.3793103448275862,-0.0073326787187773515,-1.8478350371318926,1.2516898687078861,-1.476272264662016,0.34615384615384615,-3.410856737712102,-1.762250131471515
JNJ,5,40,0.20689655172413793,-0.00738027199502083,-0.37196570854904987,0.13574382609924465,-2.7402035086081877,0.23076923076923078,-3.478927025068566,-0.3593657085490498
AZN,5,40,0.2857142857142857,-0.008965268496979909,-0.4518495322477874,0.18580935201235566,-2.431791120060206,0.20512820512820512,-3.609196244466018,-0.4405095322477873
AZN,3,42,0.32142857142857145,-0.004638890288084433,-0.38966678419909234,0.17326841054125797,-2.248919944390593,0.14634146341463414,-3.669754340794226,-0.3756667841990924
ABT,3,42,0.3333333333333333,-0.007055857625885455,-0.5926920405743782,0.217427831569367,-2.7259253624358983,0.2926829268292683,-3.8790896188449344,-0.5666920405743782
ABT,5,40,0.3,-0.011245881470564514,-0.5667924261164514,0.23390239241363112,-2.4232006362471927,0.20512820512820512,-4.027992966193745,-0.5554524261164515
SLV,1,60,0.425,-0.00411659646458733,-1.037382309076007,0.4327346177019617,-2.397271368269607,0.3389830508474576,-4.193702564492415,-0.9491823090760071
BSX,3,42,0.42424242424242425,-0.013186517077793164,-1.1076674345346258,0.4759956557220891,-2.3270536636606183,0.2926829268292683,-4.527019838862199,-1.0816674345346258
LULU,5,40,0.43333333333333335,-0.02100198273957961,-1.0584999300748124,0.4629913746767826,-2.2862195452642253,0.2564102564102564,-4.645106264311254,-1.0446399300748124
ABT,1,53,0.3870967741935484,-0.0027415214482516565,-0.6908634049594174,0.2030064041579604,-3.403160643256618,0.36538461538461536,-4.6795427138017684,-0.6005237823179079
SMMT,5,40,0.3125,-0.02735579061553321,-1.3787318470228738,0.6567189369723673,-2.0994245321737792,0.20512820512820512,-5.442863982605415,-1.3673918470228736
NFLX,3,42,0.07142857142857142,-0.004691489404020206,-0.3940851099376973,0.10768447209415466,-3.6596280064699234,0.17073170731707318,-5.560000924419066,-0.3800851099376973
BSX,5,40,0.3333333333333333,-0.021159916606403706,-1.0664597969627467,0.38456547706068184,-2.773155315744753,0.2564102564102564,-5.655600723313699,-1.0525997969627465
NIO,1,53,0.36363636363636365,-0.0036863386322885097,-0.9289573353367044,0.32163064724531737,-2.888273686892035,0.23076923076923078,-5.794917756676394,-0.8719007315631194
INSM,5,40,0.32,-0.026408669760381098,-1.3309969559232073,0.5221183329440264,-2.5492247100733323,0.2564102564102564,-5.808031380112834,-1.3171369559232073
LULU,1,53,0.40540540540540543,-0.00470298591497443,-1.1851524505735564,0.38571311733451097,-3.0726267718443423,0.28846153846153844,-6.2280624972243865,-1.1138316958565753
NFLX,1,60,0.25,-0.0028914693550528923,-0.7286502774733289,0.23086491845837062,-3.156175837970456,0.1864406779661017,-6.239509083931305,-0.6782502774733289
FSLY,3,42,0.4,-0.022912224405879214,-1.924626850093854,1.1791510467621897,-1.6322140029291863,0.12195121951219512,-6.404649432582161,-1.912626850093854
FSLY,5,40,0.4473684210526316,-0.04735066048025115,-2.3864732882046575,1.2336564109678332,-1.9344715975920814,0.02564102564102564,-8.452508963991992,-2.3839532882046575
JNJ,3,42,0.27586206896551724,-0.006071881695594856,-0.510038062429968,0.11168489432213075,-4.566759592025707,0.0975609756097561,-9.22474642276037,-0.500038062429968
ORIC,3,42,0.3103448275862069,-0.02390597015342452,-2.00810149288766,0.5130192736217949,-3.914280800233757,0.2682926829268293,-10.70878977225897,-1.9861014928876601
INSM,3,42,0.2916666666666667,-0.02567658717751354,-2.156833322911137,0.6273325144160279,-3.4381022397968533,0.07317073170731707,-14.281442417067307,-2.1508333229111374
