date,open,high,low,close,volume,ret_1d,ret_2d,ret_3d,gap,vol20,rvol,red,vol_max20,below_1,up_streak,FLAG_ramp,FLAG_ignition,FLAG_top
2026-06-17,208.52999877929688,209.2100067138672,203.4499969482422,204.64999389648438,118585112.0,-0.013307023368657411,-0.036714549792965956,-0.0026317369438842997,0.005399908863663594,172264983.6709821,0.6883877934617979,True,False,False,0,False,False,False
2026-06-18,207.27499389648438,211.38999938964844,206.5,210.69000244140625,238264530.0,0.029513846689763534,0.015814081873506414,-0.008284290697075702,0.012826777807419587,174968130.77972013,1.3617595898076331,False,False,False,2,False,False,False
2026-06-22,211.44500732421875,213.99000549316406,207.72000122070312,208.64999389648438,115057966.0,-0.00968251232276296,0.01954556618273484,0.00597844950813009,0.0035834869906676836,170614396.12338954,0.6743743119823796,True,False,False,0,False,False,False
2026-06-23,202.16000366210938,203.77000427246094,200.0,200.0399932861328,152123958.0,-0.04126528091164561,-0.050548241643479264,-0.02252626800801849,-0.03110467493037561,169756808.5043818,0.896128758193951,True,False,False,0,False,False,False
2026-06-24,200.07000732421875,201.64999389648438,196.5800018310547,199.0,149005898.0,-0.00519892681982459,-0.04624967255581103,-0.05548437185412858,0.0001500401874290347,167846974.57268947,0.8877484886417779,True,False,False,0,False,False,False
2026-06-25,200.0800018310547,200.7899932861328,192.1300048828125,195.74000549316406,138840761.0,-0.016381881943899224,-0.021495640558326423,-0.061873897823956914,0.005427144879671886,166408725.05538425,0.8343358255631784,True,False,False,0,False,False,False
2026-06-26,193.10499572753906,195.5500030517578,191.22000122070312,192.52999877929688,177757849.0,-0.016399339040476746,-0.03251256894825694,-0.037542465301395045,-0.013461784467544757,168098830.30125564,1.0574603563953069,True,False,False,0,False,False,False
2026-06-29,193.85,196.18,189.8,194.97,148835724.034918,0.012673356028533478,-0.003933817674236062,-0.020251256281407004,0.006856080761815653,161070085.3259531,0.9240432432485726,False,False,False,2,False,False,False
2026-06-30,197.24,200.63,195.11,200.09,166476665.2053,0.02626045032569113,0.039266614390671695,0.022223328827830624,0.011642816843617121,158751384.3331038,1.0486627622470772,False,False,False,3,True,False,False
2026-07-01,196.2,199.85,193.45,197.58,146147597.081851,-0.01254435504023188,0.013386674873057558,0.026229684998295255,-0.01944125143685349,156388733.0718375,0.9345148733618667,False,False,False,0,False,False,False
2026-07-02,197.14,200.055,192.35,194.83,142385548.018339,-0.013918412794817314,-0.0262881703233544,-0.0007180591885930232,-0.0022269460471708857,155462660.38741574,0.9158826155651246,True,False,False,0,False,False,False
2026-07-06,194.42,197.55,193.99,195.55,108999015.263052,0.003695529435918443,-0.010274319263083309,-0.022689789594682375,-0.0021043987065648695,152461503.5293727,0.7149281145719033,False,False,False,2,False,False,False
2026-07-07,192.37,198.41,191.14,196.93,124154574.921285,0.00705701866530295,0.010778627521428996,-0.0032898066605931975,-0.016261825620046078,147686455.67765254,0.840663243975945,False,False,False,3,True,False,False
2026-07-08,195.18,205.16,195.06,204.12,147419133.370835,0.03651043518001318,0.043825108667859825,0.04768259508289274,-0.00888640633727722,148138770.47343054,0.9951421420584519,False,False,False,4,True,False,False
2026-07-09,204.46,204.585,198.96,202.78,132037359.809609,-0.006564765824025098,0.02970598689889803,0.036972641268217865,0.0016656868508719835,145692515.9473798,0.9062741414754436,True,False,False,0,False,False,False
2026-07-10,202.0,211.0,201.92,210.96,148249982.515967,0.04033928395305253,0.0335097001763669,0.07124358909257089,-0.003846533188677337,145017685.69595885,1.0222889836125568,False,False,False,2,False,False,False
