feature,n_dates,mean_IC,std_IC,IC_IR,t_stat,base,DSR,pass_HLZ,pass_EVT,pass_MAG,is_base_rep,SURVIVOR,ts_mean_IC,ts_std_IC,ts_IC_IR,ts_n_tickers,ts_pass,cs_ts_divergence
post_earnings_drift__ts_max__w20,579.0,0.004983634351615947,0.07647420687146321,0.06516751929173153,1.5680881433769975,post_earnings_drift,0.20248787127214113,False,False,False,False,False,,,,,False,False
post_earnings_drift__cs_rank,579.0,0.004983634351615947,0.07647420687146321,0.06516751929173153,1.5680881433769975,post_earnings_drift,0.20248787127214113,False,False,False,False,False,,,,,False,False
post_earnings_drift__ts_min__w10,579.0,0.004983634351615947,0.07647420687146321,0.06516751929173153,1.5680881433769975,post_earnings_drift,0.20248787127214113,False,False,False,False,False,,,,,False,False
post_earnings_drift__ts_min__w20,579.0,0.004983634351615947,0.07647420687146321,0.06516751929173153,1.5680881433769975,post_earnings_drift,0.20248787127214113,False,False,False,False,False,,,,,False,False
post_earnings_drift__cs_demean,579.0,0.004983634351615947,0.07647420687146321,0.06516751929173153,1.5680881433769975,post_earnings_drift,0.20248787127214113,False,False,False,False,False,,,,,False,False
post_earnings_drift__ts_min__w5,579.0,0.004983634351615947,0.07647420687146321,0.06516751929173153,1.5680881433769975,post_earnings_drift,0.20248787127214113,False,False,False,False,False,,,,,False,False
vol_surge_eod__ts_min__w5,579.0,0.007022526668311714,0.10781360263502501,0.06513581307624658,1.5673252151404515,vol_surge_eod,0.20227293112520817,False,False,False,False,False,,,,,False,False
ma5_above_ma20__ts_decay_linear__w10,571.0,0.010921985218336365,0.16663824006141675,0.06554309031534972,1.566191881251195,ma5_above_ma20,0.2019602168849189,False,False,False,False,False,,,,,False,False
rev_growth_qoq__ts_max__w10,579.0,0.007262726056462133,0.11170632892430596,0.06501624506328084,1.5644481195336757,rev_growth_qoq,0.20146359125114105,False,False,False,False,False,,,,,False,False
volatility_5d__ts_argmax__w20,579.0,-0.007625460734273449,0.11756566689327322,-0.06486128931838481,-1.5607195094997128,volatility_5d,0.2004176017952516,False,False,False,False,False,,,,,False,False
bb_lower__ts_mean__w10,576.0,0.010687321979559265,0.16437343754486514,0.0650185464220288,1.560445114128691,bb_lower,0.2003431023864149,False,False,False,False,False,,,,,False,False
bb_lower__ts_mean__w5,579.0,0.010665673120968056,0.16463039923634112,0.0647855631186107,1.5588973539642657,bb_lower,0.19990761732860235,False,False,False,False,False,,,,,False,False
ma_50__ts_max__w10,550.0,0.010531106300633534,0.1586858662294267,0.06636448822359357,1.5563852072827986,ma_50,0.19922953302543028,False,False,False,False,False,,,,,False,False
volatility_5d__group_neutralize,579.0,-0.008867734889475938,0.13710975842800197,-0.06467617616095864,-1.5562652391745895,volatility_5d,0.1991723178064369,False,False,False,False,False,,,,,False,False
return_60d__ts_max__w10,539.0,0.014488095617582896,0.21680869429351304,0.06682432946147945,1.5514185938357363,return_60d,0.19785598018448297,False,False,False,False,False,,,,,False,False
bb_lower__ts_decay_linear__w5,576.0,0.010655249915558189,0.16505597412326659,0.06455537263741007,1.5493289432978417,bb_lower,0.1972447546553407,False,False,False,False,False,,,,,False,False
eightk_days_since_last__ts_std__w5,579.0,-0.005990639057144507,0.09309448760169663,-0.06435009431251576,-1.54841892116416,eightk_days_since_last,0.1969900586916764,False,False,False,False,False,,,,,False,False
return_5d__ts_max__w5,579.0,0.011956674886874005,0.1860076789538881,0.06428054451363863,1.5467453847739643,return_5d,0.19652648126713274,False,False,False,False,False,,,,,False,False
post_earnings_5d__ts_rank__w20,571.0,-0.005960388614113801,0.09210779934504663,-0.06471100880160523,-1.5463087889969895,post_earnings_5d,0.19641193437121196,False,False,False,False,False,,,,,False,False
ma_50__ts_mean__w5,549.0,0.010520141942196056,0.15944955780448886,0.06597786840585325,1.5459108760014817,ma_50,0.19632006871610114,False,False,False,False,False,,,,,False,False
vol_surge_eod__ts_std__w10,576.0,0.007327141253681278,0.113766479537022,0.06440509791196336,1.5457223498871207,vol_surge_eod,0.19624575628692842,False,False,False,False,False,,,,,False,False
return_60d__ts_max__w5,539.0,0.014273787892854795,0.21479892979661025,0.06645185758779348,1.5427711476858972,return_60d,0.1954614815212899,False,False,False,False,False,,,,,False,False
rsi_below_30__ts_std__w20,571.0,-0.009171962677466772,0.14211192951737975,-0.06454041338130644,-1.5422323079985336,rsi_below_30,0.1952859030029901,False,False,False,False,False,,,,,False,False
return_60d__ts_std__w5,538.0,0.01445847187004306,0.21760557789667495,0.06644348003298121,1.5411450252732632,return_60d,0.19501406721398612,False,False,False,False,False,,,,,False,False
ma_50__ts_min__w5,550.0,0.010463459723824696,0.15950547037569054,0.06559937849892941,1.538441793730004,ma_50,0.19425969221639272,False,False,False,False,False,,,,,False,False
vol_zscore_60d__ts_std__w5,579.0,0.007606752933701775,0.11902545572841836,0.06390862263160062,1.53779604467594,vol_zscore_60d,0.1940586848630108,False,False,False,False,False,,,,,False,False
post_earnings_5d__scale,352.0,0.007491719716110976,0.09143971508513885,0.08193069837472143,1.537156155480533,post_earnings_5d,0.19417106558364577,False,False,False,False,False,,,,,False,False
post_earnings_5d__cs_demean,352.0,0.007491719716110976,0.09143971508513885,0.08193069837472143,1.537156155480533,post_earnings_5d,0.19417106558364577,False,False,False,False,False,,,,,False,False
post_earnings_5d__cs_zscore,352.0,0.007491719716110976,0.09143971508513885,0.08193069837472143,1.537156155480533,post_earnings_5d,0.19417106558364577,False,False,False,False,False,,,,,False,False
post_earnings_5d__signed_power_p05,352.0,0.007491719716110976,0.09143971508513885,0.08193069837472143,1.537156155480533,post_earnings_5d,0.19417106558364577,False,False,False,False,False,,,,,False,False
post_earnings_5d__cs_rank,352.0,0.007491719716110976,0.09143971508513885,0.08193069837472143,1.537156155480533,post_earnings_5d,0.19417106558364577,False,False,False,False,False,,,,,False,False
bb_width__ts_decay_linear__w10,571.0,0.01559309660447719,0.24242793572134938,0.06432054357959864,1.5369783857817105,bb_width,0.19384041739452607,False,False,False,False,False,,,,,False,False
ma_50__ts_max__w20,550.0,0.01033601089229469,0.15774580311410719,0.06552320688251859,1.536655410979681,ma_50,0.19376906906903169,False,False,False,False,False,,,,,False,False
post_earnings_1d__ts_delta__w10,365.0,-0.0069844365107921995,0.08693086455563358,-0.08034472619701527,-1.5349838387099628,post_earnings_1d,0.19354882775152304,False,False,False,False,False,,,,,False,False
volatility_5d__ts_argmax__w10,579.0,-0.006975275004515109,0.10949831116432235,-0.06370212408159817,-1.5328271900777806,volatility_5d,0.19269668446634208,False,False,False,False,False,,,,,False,False
is_squeeze_setup__cs_zscore,579.0,-0.01094995949662825,0.17190396010290115,-0.06369812242878896,-1.5327309006318688,is_squeeze_setup,0.19267034850518122,False,False,False,False,False,,,,,False,False
is_squeeze_setup__cs_demean,579.0,-0.01094995949662825,0.17190396010290115,-0.06369812242878896,-1.5327309006318688,is_squeeze_setup,0.19267034850518122,False,False,False,False,False,,,,,False,False
is_squeeze_setup__cs_rank,579.0,-0.01094995949662825,0.17190396010290115,-0.06369812242878896,-1.5327309006318688,is_squeeze_setup,0.19267034850518122,False,False,False,False,False,,,,,False,False
is_squeeze_setup__signed_power_p05,579.0,-0.01094995949662825,0.17190396010290115,-0.06369812242878896,-1.5327309006318688,is_squeeze_setup,0.19267034850518122,False,False,False,False,False,,,,,False,False
is_squeeze_setup__scale,579.0,-0.01094995949662825,0.17190396010290115,-0.06369812242878896,-1.5327309006318688,is_squeeze_setup,0.19267034850518122,False,False,False,False,False,,,,,False,False
atr__ts_decay_linear__w20,561.0,0.010261236472702925,0.15871423857592182,0.06465227420534427,1.5313174687558475,atr,0.19229831895477456,False,False,False,False,False,,,,,False,False
macd__ts_delta__w20,560.0,0.0099515357304909,0.1538302132831398,0.06469168519043855,1.5308846835591934,macd,0.1921809393782819,False,False,False,False,False,,,,,False,False
ma20_above_ma50__ts_argmax__w10,544.0,0.006394170715582065,0.09744570463286563,0.06561777904600934,1.5304564522554736,ma20_above_ma50,0.19207757645324186,False,False,False,False,False,,,,,False,False
ma5_above_ma20__ts_rank__w5,579.0,-0.007307979846901423,0.11491069994422627,-0.06359703535396152,-1.5302985010989671,ma5_above_ma20,0.19200579528686057,False,False,False,False,False,,,,,False,False
eightk_other_events_30d__ts_max__w20,579.0,0.005462923896646699,0.08597416551795278,0.06354145880608697,1.5289611949268267,eightk_other_events_30d,0.1916410283966345,False,False,False,False,False,,,,,False,False
sector_rel_ret__ts_argmax__w20,579.0,-0.007339824723003987,0.11560300231306028,-0.06349164447413982,-1.5277625416077265,sector_rel_ret,0.19131444098275247,False,False,False,False,False,,,,,False,False
atr__ts_mean__w20,571.0,0.0100445595744658,0.15764262965498504,0.06371728000509262,1.522563036915796,atr,0.1899079406934654,False,False,False,False,False,,,,,False,False
ma_50__ts_argmax__w5,546.0,-0.011202876239230141,0.17197998251802152,-0.06514058249806026,-1.5221167289501423,ma_50,0.1898075898355978,False,False,False,False,False,,,,,False,False
ma_50__ts_mean__w10,546.0,0.010367397711748758,0.15964286749773604,0.06494118950786061,1.5174575841531592,ma_50,0.18854757510207626,False,False,False,False,False,,,,,False,False
obv_trend__ts_argmax__w5,579.0,0.00829780201933425,0.1316312693587304,0.06303822837657609,1.516852253563416,obv_trend,0.1883574764536422,False,False,False,False,False,,,,,False,False
volume_zscore__ts_rank__w10,576.0,-0.0066582354593997806,0.10543440453031967,-0.06315050091154144,-1.5156120218769944,volume_zscore,0.18802543802425975,False,False,False,False,False,,,,,False,False
eps_surprise__ts_rank__w20,571.0,0.005602624452994122,0.0884447899840183,0.06334600889443572,1.5136912886284288,eps_surprise,0.18751225616085543,False,False,False,False,False,,,,,False,False
bb_lower__ts_min__w5,579.0,0.010369273118192192,0.1649977987429508,0.06284491791521672,1.5122007362777667,bb_lower,0.18710539807756055,False,False,False,False,False,,,,,False,False
eightk_reg_fd_30d__group_neutralize,579.0,0.005772944428593788,0.09186932367179097,0.0628386516615492,1.5120499550575173,eightk_reg_fd_30d,0.18706489749200061,False,False,False,False,False,,,,,False,False
return_20d__ts_rank__w5,578.0,-0.009532057839217881,0.1515915573596891,-0.0628798727662694,-1.5117346707279977,return_20d,0.18698099261344447,False,False,False,False,False,,,,,False,False
insider_net_shares__ts_mean__w5,579.0,-0.007881774514298771,0.1254720840144035,-0.06281695706428203,-1.5115279305717042,insider_net_shares,0.18692472092475354,False,False,False,False,False,,,,,False,False
return_1d__ts_delta__w20,560.0,-0.011727954326430262,0.18394109308916093,-0.06375929450819032,-1.5088202928983965,return_1d,0.186213667044337,False,False,False,False,False,,,,,False,False
eightk_other_events_30d__ts_rank__w20,571.0,-0.005796008517776867,0.09183117361621153,-0.06311591466749654,-1.508193047571728,eightk_other_events_30d,0.18603693451731984,False,False,False,False,False,,,,,False,False
vol_10d_self_rank__ts_std__w20,571.0,0.0064786421728583584,0.10276759481259475,0.06304168336986675,1.506419245709119,vol_10d_self_rank,0.18556251337739083,False,False,False,False,False,,,,,False,False
ma_50__ts_mean__w20,541.0,0.010324410603698842,0.1596583583420963,0.06466564426008292,1.504084519312739,ma_50,0.18496396878763482,False,False,False,False,False,,,,,False,False
eightk_reg_fd_30d__ts_argmax__w5,551.0,0.005423452487607063,0.08486661434496878,0.06390560680978298,1.5000811799803857,eightk_reg_fd_30d,0.1838896378462701,False,False,False,False,False,,,,,False,False
vol_10d_self_rank__ts_argmax__w5,579.0,-0.006809744690783499,0.10940092835667067,-0.06224576695165017,-1.497783714849412,vol_10d_self_rank,0.18325742254340743,False,False,False,False,False,,,,,False,False
bb_lower__ts_min__w20,579.0,0.01031619374139918,0.1658409383834125,0.06220535075331563,1.4968112033575283,bb_lower,0.1829996397906274,False,False,False,False,False,,,,,False,False
ma_50__ts_argmax__w20,531.0,-0.01165682257561358,0.1798411312291652,-0.06481733347617627,-1.493614156256139,ma_50,0.18219338886217218,False,False,False,False,False,,,,,False,False
beta_60d__ts_argmax__w20,539.0,0.009103283933053766,0.141517342766848,0.06432627800291281,1.493422898070277,beta_60d,0.18213577298536182,False,False,False,False,False,,,,,False,False
ma_50__ts_min__w10,550.0,0.010152209972943032,0.15943138038550658,0.06367761445955553,1.493372432045298,ma_50,0.182113032903906,False,False,False,False,False,,,,,False,False
bb_lower__ts_min__w10,579.0,0.010248988603319345,0.16525424358881993,0.062019518414428945,1.4923396277868866,bb_lower,0.18181727154974314,False,False,False,False,False,,,,,False,False
bb_pct__ts_min__w5,579.0,0.00963721473522323,0.155497933430111,0.061976481118668394,1.4913040463509413,bb_pct,0.18154412608876924,False,False,False,False,False,,,,,False,False
bb_width__ts_decay_linear__w20,561.0,0.015715703014133865,0.2498744794992441,0.06289439019794499,1.489681215094804,bb_width,0.18113062924547818,False,False,False,False,False,,,,,False,False
insider_7d__ts_mean__w5,579.0,-0.008996821895925938,0.14561515903514274,-0.06178492648388789,-1.4866947784998275,insider_7d,0.1803314952534273,False,False,False,False,False,,,,,False,False
insider_net_shares__ts_decay_linear__w20,561.0,-0.00929682067631852,0.14816114056940832,-0.06274803663490484,-1.4862147667686985,insider_net_shares,0.18021950421644178,False,False,False,False,False,,,,,False,False
volume_zscore__ts_min__w20,579.0,0.006368460873017729,0.10310828425300751,0.06176478368499251,1.4862100940363776,volume_zscore,0.1802042772827292,False,False,False,False,False,,,,,False,False
return_5d__group_neutralize,579.0,0.007388228356058622,0.11962259810112343,0.061762814663270854,1.4861627146110237,return_5d,0.1801918443445939,False,False,False,False,False,,,,,False,False
obv_trend__ts_std__w5,579.0,-0.006291338459272102,0.10200720384882216,-0.06167543292918862,-1.484060098727355,obv_trend,0.17964063348827147,False,False,False,False,False,,,,,False,False
eightk_days_since_last__ts_decay_linear__w5,576.0,0.005589512976555952,0.09043766985872066,0.06180514143373819,1.4833233944097166,eightk_days_since_last,0.17945002258757364,False,False,False,False,False,,,,,False,False
return_60d__ts_std__w10,535.0,0.014873449414647836,0.2322523868528933,0.06404002824766901,1.481250144847183,return_60d,0.17894143598615309,False,False,False,False,False,,,,,False,False
volume_spike__ts_std__w20,571.0,0.006651546486856752,0.10748067829870366,0.06188597422479216,1.4788028749918585,volume_spike,0.1782731503771271,False,False,False,False,False,,,,,False,False
eightk_exec_change_30d__ts_argmax__w5,552.0,0.005039905363694656,0.0803352380234727,0.06273592370787617,1.4739604676385367,eightk_exec_change_30d,0.17702893316015939,False,False,False,False,False,,,,,False,False
bb_lower__ts_decay_linear__w20,561.0,0.010163077126984514,0.16390222874269053,0.06200694892892207,1.468661779437623,bb_lower,0.17565005057127403,False,False,False,False,False,,,,,False,False
rsi_below_30__ts_decay_linear__w10,571.0,-0.008058454140063974,0.13117699982948197,-0.06143191375423453,-1.4679528247552447,rsi_below_30,0.17545923669541924,False,False,False,False,False,,,,,False,False
insider_90d__ts_argmax__w20,578.0,-0.007704344630225444,0.12628393319989012,-0.06100811429455974,-1.4667345450529625,insider_90d,0.175139743406945,False,False,False,False,False,,,,,False,False
return_3d__ts_min__w10,579.0,-0.013346658134466753,0.21904698559742636,-0.060930572032594846,-1.4661369438626577,return_3d,0.17498500891080143,False,False,False,False,False,,,,,False,False
sector_rel_ret__ts_rank__w20,571.0,-0.008765239188178247,0.1431102145098904,-0.061248173082519404,-1.463562230004352,sector_rel_ret,0.17432858557311698,False,False,False,False,False,,,,,False,False
