feature,n_dates,mean_IC,std_IC,IC_IR,t_stat,base,DSR,pass_HLZ,pass_EVT,pass_MAG,is_base_rep,SURVIVOR
vwap__ts_mean__w10,575.0,0.005144440738952505,0.15563777483595134,0.033053934010396635,0.792605493482793,vwap,0.05172879257393794,False,False,False,False,False
insider_7d__ts_rank__w5,578.0,-0.003089109408472667,0.09433801556918792,-0.032745117541794176,-0.7872460185948099,insider_7d,0.05116234618161343,False,False,False,False,False
eightk_days_since_last__ts_std__w10,575.0,-0.002854119695005229,0.08722075358756318,-0.032722942391685536,-0.784668593287958,eightk_days_since_last,0.05089319751062933,False,False,False,False,False
volume_zscore__ts_delta__w5,574.0,-0.0034341324814940112,0.10488878087116142,-0.032740703562111916,-0.7844115032506588,volume_zscore,0.05086665125006064,False,False,False,False,False
volume_zscore__ts_rank__w20,570.0,-0.003458881754527183,0.10547991775437898,-0.03279185107615983,-0.7828947140520209,volume_zscore,0.050709625708871005,False,False,False,False,False
intraday_momentum__ts_delta__w5,574.0,-0.004441294257640455,0.13601633130590993,-0.032652654390829615,-0.7823019950455435,intraday_momentum,0.050646471468423715,False,False,False,False,False
volatility_5d__ts_decay_linear__w20,560.0,0.008861749815734916,0.2686143443406022,0.032990605313684376,0.7807002125140277,volatility_5d,0.050484642463175,False,False,False,False,False
eightk_exec_change_30d__ts_mean__w10,575.0,0.0025700329144566466,0.0789526629002836,0.03255156723089342,0.78055916129576,eightk_exec_change_30d,0.05046479929328134,False,False,False,False,False
return_3d__ts_argmax__w20,578.0,0.004091512413419447,0.12626734544923435,0.03240356719991738,0.7790345914576493,return_3d,0.05030559696659012,False,False,False,False,False
eightk_days_since_last__ts_decay_linear__w10,570.0,0.0028156788737133676,0.08657119219839629,0.03252443222984201,0.7765101766029496,eightk_days_since_last,0.05004720454342854,False,False,False,False,False
rev_growth_qoq__ts_delta__w10,338.0,0.003553236687899575,0.08446015038837237,0.042069978227137386,0.7734471391082606,rev_growth_qoq,0.049864503453294094,False,False,False,False,False
volume_spike__ts_delta__w20,559.0,-0.003200101199484343,0.0982974437559352,-0.03255528401562447,-0.7697104671185963,volume_spike,0.0493530898463805,False,False,False,False,False
return_20d__ts_argmax__w5,574.0,0.004321822128960831,0.13456327757601894,0.032117396416115836,0.7694781254614455,return_20d,0.04932426939748808,False,False,False,False,False
vol_surge_eod__ts_std__w5,578.0,-0.003440291148327861,0.10750456772843106,-0.03200134860333036,-0.7693646005540046,vol_surge_eod,0.04931137101624582,False,False,False,False,False
vwap__ts_min__w20,579.0,0.0049541115754509184,0.15538584955316487,0.031882643044377615,0.7671735103741011,vwap,0.049087962120308214,False,False,False,False,False
vwap_dev_eod__ts_delta__w10,569.0,-0.005694227805586741,0.1778489959215195,-0.0320172052480941,-0.7637294774658725,vwap_dev_eod,0.04874223067246979,False,False,False,False,False
rev_growth_qoq__ts_mean__w20,570.0,0.003381549817164407,0.10655159422852234,0.03173626675084712,0.757692983701266,rev_growth_qoq,0.048134916833790245,False,False,False,False,False
eightk_material_agreement_30d__ts_rank__w5,550.0,-0.00275771011539979,0.08547022826644925,-0.03226515444422079,-0.7566849444915509,eightk_material_agreement_30d,0.04804097790099545,False,False,False,False,False
volatility_5d__ts_min__w5,579.0,0.0075981350615073615,0.2433447178699192,0.031223751754369172,0.751318992189799,volatility_5d,0.04749768879220232,False,False,False,False,False
ma20_above_ma50__ts_rank__w10,549.0,0.003338419319461213,0.10417336350222396,0.03204676519242793,0.7508797123740507,ma20_above_ma50,0.04746422828821507,False,False,False,False,False
return_1d__ts_max__w20,579.0,0.007507590698475566,0.2409686145830959,0.031155886053727714,0.7496859792767029,return_1d,0.04733626281425985,False,False,False,False,False
rsi_14__ts_std__w20,570.0,0.004027480377875604,0.12832445886259522,0.03138513431946806,0.7493098118022341,rsi_14,0.04730202403664089,False,False,False,False,False
sector_rel_ret__group_neutralize,579.0,-0.003626601629603425,0.11684442713730062,-0.03103786563429257,-0.7468461225136404,sector_rel_ret,0.047056585792869705,False,False,False,False,False
rev_x_low52w__ts_argmax__w5,423.0,-0.003570681590723558,0.09870413328651405,-0.03617560351154434,-0.7440223279086094,rev_x_low52w,0.04684660830575156,False,False,False,False,False
return_3d__ts_mean__w10,575.0,0.00564058788942787,0.18219978907828485,0.030958256965952398,0.7423529233206505,return_3d,0.04661804709663106,False,False,False,False,False
volatility_5d__ts_max__w20,579.0,0.007706588750106044,0.25099666365270384,0.03070394896072964,0.7388112796597042,volatility_5d,0.046272464868671814,False,False,False,False,False
return_5d__ts_mean__w5,578.0,0.005550056951427181,0.18074500882435737,0.0307065571963902,0.7382357038956431,return_5d,0.04621700974745962,False,False,False,False,False
return_1d__ts_argmax__w5,578.0,-0.00398220991967798,0.1297795415305035,-0.030684419691388708,-0.7377034821788695,return_1d,0.046165492603143725,False,False,False,False,False
volume_zscore__ts_min__w5,579.0,0.0033826053345694315,0.11062981009637413,0.030575893889926292,0.7357299649125966,volume_zscore,0.04597455683705228,False,False,False,False,False
rsi_14__ts_argmax__w20,578.0,0.004332400830667648,0.14192003477316023,0.030527055870528765,0.7339201993341907,rsi_14,0.04580061246294693,False,False,False,False,False
return_60d__ts_delta__w10,528.0,-0.0050043139949090465,0.15764930576163672,-0.03174333036693159,-0.729406199610366,return_60d,0.04538505624394715,False,False,False,False,False
return_5d__ts_mean__w10,575.0,0.005623198601958832,0.18503552019928646,0.030389833237978038,0.7287226011545587,return_5d,0.04530403414874314,False,False,False,False,False
post_earnings_3d__ts_delta__w10,438.0,-0.0030627020452864877,0.08845540516205157,-0.034624249808992154,-0.7246318648651506,post_earnings_3d,0.04497076799767155,False,False,False,False,False
return_5d__ts_decay_linear__w10,570.0,0.005499870277277228,0.18253099817589555,0.030131157623853516,0.7193715285299374,return_5d,0.0444214477034023,False,False,False,False,False
post_earnings_3d__ts_delta__w5,421.0,-0.003036929486244168,0.08759207262082543,-0.034671282404637654,-0.7113952373526826,post_earnings_3d,0.04373998166114166,False,False,False,False,False
is_squeeze_setup__ts_min__w5,579.0,-0.004787632246488804,0.16342519031235578,-0.02929555864269252,-0.7049220019495247,is_squeeze_setup,0.043079961960855694,False,False,False,False,False
eightk_exec_change_30d__ts_mean__w20,570.0,0.002321816916931064,0.0787192304803897,0.029494913793770738,0.7041814152831083,eightk_exec_change_30d,0.043014908223644295,False,False,False,False,False
low_52w_ratio__ts_argmax__w5,343.0,-0.00548593673960464,0.1443415081879757,-0.038006646933883455,-0.7038929516814382,low_52w_ratio,0.04310245028806689,False,False,False,False,False
eightk_other_events_30d__ts_argmax__w20,577.0,0.0025865585069971535,0.08962066755079637,0.02886118322574545,0.6932694113248176,eightk_other_events_30d,0.042024839173115044,False,False,False,False,False
obv_trend__ts_decay_linear__w10,570.0,0.0040019653968217895,0.1381183213432118,0.028974906137740116,0.6917664026561167,obv_trend,0.04189224944313213,False,False,False,False,False
vwap_dev_eod__ts_argmax__w5,578.0,0.004258369279069157,0.14821721639201604,0.02873059812300281,0.6907304258509065,vwap_dev_eod,0.04179732474908243,False,False,False,False,False
is_squeeze_setup__ts_delta__w5,574.0,0.002888958315789813,0.10031629621958676,0.028798494608154642,0.689962889895865,is_squeeze_setup,0.04172998415952023,False,False,False,False,False
vol_zscore_60d__ts_std__w20,570.0,0.0029552898112208295,0.1027285414302565,0.028767952606697983,0.6868254548233461,vol_zscore_60d,0.041452104545715275,False,False,False,False,False
eightk_exec_change_30d__ts_decay_linear__w20,560.0,0.0022800021095636773,0.07872159928986447,0.02896285301786585,0.6853861967995275,eightk_exec_change_30d,0.04132757568546693,False,False,False,False,False
vwap__ts_decay_linear__w20,560.0,0.004484003051708702,0.1552448996872336,0.028883416207182742,0.6835063787606624,vwap,0.04116151271785586,False,False,False,False,False
eightk_filings_30d__ts_mean__w10,575.0,-0.0026144470046414493,0.09252051928906907,-0.028258023460427505,-0.6776035984901431,eightk_filings_30d,0.04063921200421071,False,False,False,False,False
vol_10d_self_rank__ts_min__w20,579.0,0.003182389683838269,0.11336626732207761,0.028071751491975883,0.6754742417205691,vol_10d_self_rank,0.0404525706800351,False,False,False,False,False
rev_growth_qoq__ts_min__w5,579.0,0.003064111026795329,0.10936092289757554,0.02801833548593122,0.6741889234108416,rev_growth_qoq,0.04034092324172664,False,False,False,False,False
post_earnings_1d__ts_delta__w5,344.0,-0.003128116432478579,0.0864362688653266,-0.036189859575641685,-0.6712219022201261,post_earnings_1d,0.040193603677502354,False,False,False,False,False
insider_net_shares__signed_power_p05,579.0,-0.002718612692388607,0.09843722532708594,-0.02761772981059996,-0.6645493818649324,insider_net_shares,0.03951155298069158,False,False,False,False,False
insider_net_shares__scale,579.0,-0.002718612692388607,0.09843722532708594,-0.02761772981059996,-0.6645493818649324,insider_net_shares,0.03951155298069158,False,False,False,False,False
insider_net_shares__cs_rank,579.0,-0.002718612692388607,0.09843722532708594,-0.02761772981059996,-0.6645493818649324,insider_net_shares,0.03951155298069158,False,False,False,False,False
insider_net_shares__cs_zscore,579.0,-0.002718612692388607,0.09843722532708594,-0.02761772981059996,-0.6645493818649324,insider_net_shares,0.03951155298069158,False,False,False,False,False
insider_net_shares__cs_demean,579.0,-0.002718612692388607,0.09843722532708594,-0.02761772981059996,-0.6645493818649324,insider_net_shares,0.03951155298069158,False,False,False,False,False
volatility_10d__ts_min__w10,579.0,0.007289164438789045,0.2642981192830833,0.02757932768708732,0.6636253338849701,volatility_10d,0.039432783383771985,False,False,False,False,False
premarket_gap__ts_rank__w20,570.0,-0.0043486500670979825,0.15653052346059876,-0.027781482939923902,-0.6632738143289928,premarket_gap,0.039405344315868715,False,False,False,False,False
return_1d__group_neutralize,579.0,-0.0033551043711631096,0.12216343520687681,-0.027464063739542292,-0.6608518045030237,return_1d,0.03919712355718015,False,False,False,False,False
eps_surprise__ts_rank__w5,344.0,0.0031981018170079184,0.08976126051266853,0.035628976228075045,0.660819065848507,eps_surprise,0.039301850181874834,False,False,False,False,False
sector_rel_ret__ts_decay_linear__w5,575.0,-0.0040966229444024775,0.15025613785767833,-0.027264263562283047,-0.6537740732595169,sector_rel_ret,0.038602019510386124,False,False,False,False,False
sector_rel_ret__ts_max__w20,579.0,-0.005823398644299913,0.21561466304602472,-0.027008360943693615,-0.6498864929668405,sector_rel_ret,0.038276631301140195,False,False,False,False,False
eightk_filings_30d__ts_min__w5,579.0,-0.0025098920527149085,0.09317141674299187,-0.02693843391518136,-0.6482038795191691,eightk_filings_30d,0.038136955734561266,False,False,False,False,False
eightk_material_agreement_30d__ts_min__w10,575.0,0.0026172747564729157,0.09736911141468987,0.026879928536331008,0.6445580430946469,eightk_material_agreement_30d,0.03783680016219486,False,False,False,False,False
obv__ts_delta__w10,569.0,0.0034947765671724026,0.12953494176513317,0.02697941203778801,0.6435593643571643,obv,0.03775624690014468,False,False,False,False,False
eps_surprise__ts_delta__w10,480.0,-0.0023141841247590537,0.07900982949705232,-0.029289825576011282,-0.641707926934925,eps_surprise,0.03763298389691552,False,False,False,False,False
rsi_below_30__ts_delta__w10,551.0,0.0026970432555366236,0.09872796856391323,0.02731792515097327,0.6412442888941405,rsi_below_30,0.03757136291907926,False,False,False,False,False
risk_prev_1d__ts_mean__w20,487.0,0.0019601362569407242,0.06772370531204061,0.028943133691656284,0.6387192881884297,risk_prev_1d,0.03738596826131837,False,False,False,False,False
ma5_above_ma20__ts_min__w5,579.0,0.00396962406772685,0.1496970184224399,0.026517722995154824,0.6380805571547019,ma5_above_ma20,0.03730536008612638,False,False,False,False,False
return_1d__ts_decay_linear__w20,560.0,0.004809634174615808,0.18010326121472026,0.026704869985012272,0.6319525657145394,return_1d,0.03681427820506375,False,False,False,False,False
rsi_below_30__ts_decay_linear__w5,572.0,-0.003142627319279543,0.11957556285536314,-0.026281518098148694,-0.6285624922844009,rsi_below_30,0.03653887506714882,False,False,False,False,False
insider_7d__ts_delta__w5,574.0,-0.002428844946925986,0.09308362034587682,-0.02609315084545455,-0.6251474602676175,insider_7d,0.0362658566354754,False,False,False,False,False
intraday_momentum__ts_delta__w20,559.0,0.003989598482365966,0.15217024934070164,0.026217992673676003,0.6198767419163612,intraday_momentum,0.035852520668591,False,False,False,False,False
vol_10d_self_rank__ts_std__w10,575.0,-0.002829969327403977,0.10970602259003621,-0.025795934084488468,-0.6185647692784342,vol_10d_self_rank,0.03574504567139528,False,False,False,False,False
rsi_14__ts_argmax__w5,578.0,0.0037320763469191063,0.14688928885616392,0.02540740973001516,0.6108355582242787,rsi_14,0.035140910139448235,False,False,False,False,False
volatility_10d__ts_argmax__w20,578.0,0.003067239590149305,0.12096082397662809,0.025357297423353808,0.609630776661,volatility_10d,0.035047617534102384,False,False,False,False,False
eightk_exec_change_30d__ts_max__w5,579.0,-0.001973079491857364,0.07822481706448213,-0.02522319087344006,-0.6069309830517768,eightk_exec_change_30d,0.034839048997383215,False,False,False,False,False
rsi_14__group_neutralize,579.0,0.002506889929130555,0.0994030409137898,0.02521944908410527,0.6068409465496256,rsi_14,0.03483211921106126,False,False,False,False,False
volatility_10d__ts_max__w10,579.0,0.006421130471913151,0.25651568760075616,0.025032116093839332,0.602333261676977,volatility_10d,0.03448662324771729,False,False,False,False,False
return_20d__ts_std__w20,569.0,0.005795407366079924,0.23152537284481048,0.025031413597871786,0.5970923532894162,return_20d,0.03409094415978895,False,False,False,False,False
eightk_filings_30d__ts_min__w20,579.0,-0.0022215574706292,0.08977177030620777,-0.024746726761113877,-0.5954661040230284,eightk_filings_30d,0.03396570065570841,False,False,False,False,False
volume_zscore__ts_delta__w20,559.0,0.002574833208912669,0.10291079713056718,0.025020049214523835,0.5915535480814327,volume_zscore,0.033676790168041495,False,False,False,False,False
low_52w_ratio__ts_delta__w10,337.0,0.00564401540063519,0.1756081040830737,0.03213983449172263,0.5900089320589511,low_52w_ratio,0.03365614270676917,False,False,False,False,False
obv_trend__group_neutralize,579.0,-0.002346630513497689,0.0957054646950943,-0.02451929491146364,-0.5899935436012281,obv_trend,0.0335552183009421,False,False,False,False,False
volume_zscore__ts_std__w5,578.0,-0.0024535141760893423,0.10018006042172675,-0.02449104308542852,-0.588804609897306,volume_zscore,0.03346682129894724,False,False,False,False,False
obv_trend__ts_min__w5,579.0,0.0031270293604279756,0.1278701943829716,0.024454716562504895,0.5884396323211663,obv_trend,0.03343941091781885,False,False,False,False,False
eightk_reg_fd_30d__ts_std__w10,575.0,0.002192209485432003,0.08946070961560908,0.02450471827075142,0.587602501763834,eightk_reg_fd_30d,0.03337812027919437,False,False,False,False,False
premarket_gap__ts_min__w10,579.0,-0.005630475574620172,0.230580573261927,-0.024418690156625893,-0.5875727498539289,premarket_gap,0.03337494847362214,False,False,False,False,False
eightk_days_since_last__ts_std__w20,570.0,-0.0021749526430299856,0.08849729464767793,-0.024576487356916667,-0.5867555935469814,eightk_days_since_last,0.03331645569289606,False,False,False,False,False
eightk_other_events_30d__ts_delta__w5,574.0,-0.0020105768644154303,0.08250548852815295,-0.02436900744766054,-0.5838399204978136,eightk_other_events_30d,0.03309973440704414,False,False,False,False,False
sector_rel_ret__ts_mean__w10,575.0,0.0037636692504578167,0.1554850519761588,0.024205987666485886,0.5804391935192595,sector_rel_ret,0.032849314972805854,False,False,False,False,False
premarket_gap__ts_delta__w20,559.0,-0.004788991069157755,0.19508792297031546,-0.024547860248050554,-0.5803894989587783,premarket_gap,0.032849601907078745,False,False,False,False,False
return_5d__ts_min__w10,579.0,0.004903255363449524,0.20447174213994232,0.023980112421078174,0.5770195086912141,return_5d,0.03259837296092273,False,False,False,False,False
ma_5__ts_argmax__w5,578.0,0.003681599811442697,0.15422830198564896,0.023871103837901763,0.573900259538411,ma_5,0.032371947011596125,False,False,False,False,False
return_3d__ts_decay_linear__w10,570.0,0.004335465024118202,0.1807763123729663,0.02398248402796017,0.5725739584422941,return_3d,0.03227785701265602,False,False,False,False,False
premarket_gap__ts_rank__w10,575.0,-0.003684521778060439,0.1543372818097157,-0.023873180445170276,-0.572458756703402,premarket_gap,0.03226834317492328,False,False,False,False,False
obv__ts_rank__w20,570.0,-0.0032390813406154607,0.13631669705680133,-0.023761442365829766,-0.5672966610898132,obv,0.031898259734199956,False,False,False,False,False
volatility_10d__ts_mean__w10,575.0,0.006204760745074917,0.2625689523813087,0.023630976506560535,0.5666509102841265,volatility_10d,0.031850889680925774,False,False,False,False,False
bb_pct__ts_max__w10,579.0,0.0036160273685208687,0.15412309950043412,0.023461942954960385,0.5645510979720357,bb_pct,0.03170014091604408,False,False,False,False,False
vol_zscore_60d__ts_delta__w5,574.0,0.002761719518065169,0.11728360319780681,0.023547362485166323,0.5641547063744905,vol_zscore_60d,0.031673077420432176,False,False,False,False,False
eightk_exec_change_30d__ts_argmax__w20,577.0,-0.0018230313370643945,0.07787657945445835,-0.023409237409181407,-0.5623091787778538,eightk_exec_change_30d,0.03154127947597689,False,False,False,False,False
obv__ts_argmax__w20,578.0,-0.003082438185748097,0.1325230941385194,-0.02325963037450806,-0.5591994404340463,obv,0.03132115611986589,False,False,False,False,False
return_60d__ts_delta__w5,533.0,-0.0040871400662392055,0.1704770576054631,-0.02397472201624994,-0.55349943869727,return_60d,0.03093238445155579,False,False,False,False,False
volatility_10d__ts_decay_linear__w20,560.0,0.006153646115116504,0.26838754181587826,0.022928210726480314,0.5425804957663118,volatility_10d,0.030171504062437307,False,False,False,False,False
volume_zscore__group_neutralize,579.0,-0.001929531277877144,0.08607332266272323,-0.022417297464372064,-0.5394144006475508,volume_zscore,0.029951426311131877,False,False,False,False,False
vol_10d_self_rank__ts_delta__w5,574.0,0.002601069008130561,0.1155721145779317,0.022506025935664854,0.5392060559389649,vol_10d_self_rank,0.029938376410545958,False,False,False,False,False
insider_90d__ts_min__w5,579.0,-0.004035843341694694,0.18026171968877314,-0.022388798623815914,-0.5387286496098898,insider_90d,0.029904864463949583,False,False,False,False,False
eightk_days_since_last__ts_argmax__w5,578.0,-0.001974369447061379,0.08819807876386518,-0.022385628743086403,-0.53818701610227,eightk_days_since_last,0.029868349164478343,False,False,False,False,False
return_60d__ts_argmax__w10,529.0,-0.002780195301034389,0.11897239494342932,-0.02336840661530228,-0.5374733521519525,return_60d,0.02983171772250011,False,False,False,False,False
premarket_gap__ts_argmax__w10,578.0,-0.0027862508896077383,0.12553527583189672,-0.02219496369561321,-0.5336031174701494,premarket_gap,0.02955896125952293,False,False,False,False,False
insider_7d__ts_argmax__w20,578.0,-0.0027520893788302134,0.12413851262869983,-0.022169505019459627,-0.5329910493835096,insider_7d,0.029517852133712278,False,False,False,False,False
eightk_exec_change_30d__ts_delta__w5,574.0,-0.0018154742247790438,0.0818526633727654,-0.02217978193954653,-0.5313898053524069,eightk_exec_change_30d,0.029411401540068802,False,False,False,False,False
insider_60d__ts_max__w20,579.0,0.0037051678678034455,0.16950693338547687,0.02185850332963961,0.5259684621372943,insider_60d,0.029049359432391973,False,False,False,False,False
return_5d__ts_argmax__w10,578.0,0.0030624256879272704,0.1405539888685395,0.021788251707260793,0.5238250981017182,return_5d,0.028907885894173386,False,False,False,False,False
insider_60d__ts_std__w20,570.0,0.003478635605763547,0.15861416771548661,0.021931430564281828,0.5236057281578111,insider_60d,0.02889514699926753,False,False,False,False,False
return_60d__ts_argmax__w20,519.0,0.0029330202137529114,0.12765329647803134,0.02297645493438294,0.5234397508993255,return_60d,0.028896485496501558,False,False,False,False,False
insider_90d__ts_min__w10,579.0,-0.0039013354538692696,0.18064733452873905,-0.021596418591211537,-0.5196620693920165,insider_90d,0.02863411875869106,False,False,False,False,False
vwap__group_neutralize,579.0,-0.0017005951194297086,0.07881703110915006,-0.021576492992671,-0.5191826112944752,vwap,0.028602752153409367,False,False,False,False,False
volatility_10d__ts_min__w20,579.0,0.005814232247566532,0.2700754284160345,0.02152817930037703,0.5180200669952241,volatility_10d,0.028526816084858398,False,False,False,False,False
volatility_10d__ts_decay_linear__w10,570.0,0.005672198198173639,0.2619118586391759,0.02165689720062645,0.5170513339353705,volatility_10d,0.028465587582604333,False,False,False,False,False
insider_60d__ts_std__w5,578.0,0.002833933366372932,0.13208473305537655,0.021455419569079228,0.5158232707969481,insider_60d,0.02838399177556878,False,False,False,False,False
eightk_other_events_30d__ts_rank__w10,575.0,0.0019203509254587042,0.08930649481092344,0.021502925733726346,0.5156220453862855,eightk_other_events_30d,0.028371553540097072,False,False,False,False,False
bb_pct__ts_decay_linear__w5,575.0,0.0035029098895028236,0.16460627309091472,0.021280537027699484,0.5102893515523237,bb_pct,0.028026946216437747,False,False,False,False,False
obv_trend__ts_decay_linear__w5,575.0,-0.0028792609122891464,0.13541174936379038,-0.02126300653980822,-0.5098689852200838,obv_trend,0.0279999303773499,False,False,False,False,False
insider_60d__ts_min__w10,579.0,-0.0036942220176688625,0.1751515211368367,-0.021091578272864443,-0.5075143902091572,insider_60d,0.027848176438538173,False,False,False,False,False
volatility_5d__ts_min__w20,579.0,0.005269786692231625,0.25013044854453204,0.02106815352907112,0.5069507342129927,volatility_5d,0.027812149313688417,False,False,False,False,False
insider_90d__ts_delta__w5,574.0,-0.0021059718513853167,0.09987094987161801,-0.021086931225671717,-0.5052069632618932,insider_90d,0.027701975174674095,False,False,False,False,False
premarket_gap__group_neutralize,579.0,-0.0026339736374390932,0.12627933723739734,-0.020858310591917232,-0.5019014055704619,premarket_gap,0.02749114157184123,False,False,False,False,False
ma_5__ts_rank__w20,570.0,0.0034867140591232225,0.16603021840803484,0.02100047866319308,0.5013795561522626,ma_5,0.027460007550749288,False,False,False,False,False
return_5d__ts_decay_linear__w5,575.0,0.003731579875291995,0.17878366233483425,0.02087204069185763,0.5004939535293833,return_5d,0.02740303694635423,False,False,False,False,False
eightk_filings_30d__ts_decay_linear__w20,560.0,-0.0018859773715893084,0.0893021991940752,-0.02111904733152904,-0.4997678758255314,eightk_filings_30d,0.02736043207761292,False,False,False,False,False
is_squeeze_setup__ts_delta__w20,559.0,0.0023594036825753326,0.11168105407101858,0.021126266242750314,0.4994921331472603,is_squeeze_setup,0.027343278341373078,False,False,False,False,False
return_60d__group_neutralize,538.0,0.0030534654750152992,0.1441161782491348,0.02118752739707508,0.49144103273391015,return_60d,0.02684479715696698,False,False,False,False,False
ma5_above_ma20__ts_max__w5,579.0,0.003005742713152379,0.14783251143617354,0.02033208178601568,0.48923906764190506,ma5_above_ma20,0.02669971166751167,False,False,False,False,False
volatility_5d__ts_min__w10,579.0,0.004957807965489534,0.24402217097457965,0.020317039003828877,0.48887710191654216,volatility_5d,0.026677370688277535,False,False,False,False,False
vol_surge_eod__ts_std__w20,570.0,0.0022889623572938124,0.11206698689388492,0.020424947798955345,0.48763894509803973,vol_surge_eod,0.0266028867260316,False,False,False,False,False
volatility_5d__ts_rank__w10,575.0,0.0022888779140297537,0.11518669515379311,0.01987102686619949,0.4764904852275674,volatility_5d,0.025922999279801677,False,False,False,False,False
return_1d__ts_max__w5,579.0,0.004123526384661566,0.20911507910674712,0.019718933719536442,0.4744852420608442,return_1d,0.025801662716323764,False,False,False,False,False
insider_21d__ts_max__w20,579.0,-0.0029211866823101425,0.1481594067368971,-0.019716511739937066,-0.4744269633733238,insider_21d,0.02579816613347155,False,False,False,False,False
insider_60d__ts_min__w5,579.0,-0.003402269969033223,0.17390281880240366,-0.019564202538309847,-0.47076203557194957,insider_60d,0.025579074752509055,False,False,False,False,False
eightk_days_since_last__ts_mean__w10,575.0,0.0016396333126262896,0.08499316847201124,0.019291354141788827,0.46259042160290126,eightk_days_since_last,0.025096943404623893,False,False,False,False,False
low_52w_ratio__ts_rank__w5,346.0,0.0037770970799714198,0.15629687086643126,0.02416617209949945,0.44951678543092083,low_52w_ratio,0.024411861456341274,False,False,False,False,False
eightk_other_events_30d__ts_argmax__w10,576.0,-0.0016146199604201797,0.08658724156478287,-0.018647319527001594,-0.4475356686480383,eightk_other_events_30d,0.024227095295931898,False,False,False,False,False
insider_7d__ts_max__w10,579.0,-0.00222450346693822,0.12039340711535526,-0.018476954180778406,-0.4446002102196765,insider_7d,0.024059955413581656,False,False,False,False,False
eightk_days_since_last__ts_max__w10,579.0,0.0016076452115204574,0.08751677135755094,0.018369567187898207,0.4420162194199881,eightk_days_since_last,0.023914115354120045,False,False,False,False,False
bb_width__ts_rank__w5,578.0,0.001997202786578886,0.1087569618476751,0.0183639074928938,0.44149827958846033,bb_width,0.023885155357894,False,False,False,False,False
eightk_exec_change_30d__ts_rank__w20,570.0,-0.0014560224642083013,0.07989066102172979,-0.018225189848063365,-0.43512044384151,eightk_exec_change_30d,0.023530202243328087,False,False,False,False,False
return_5d__ts_max__w20,579.0,0.004056677680928876,0.2251985268130418,0.018013784274426892,0.43345522194311653,return_5d,0.023436234450628476,False,False,False,False,False
beta_60d__ts_argmax__w10,538.0,0.0027990919616533425,0.15008663458039062,0.018649841603011426,0.43257984973617264,beta_60d,0.02339574826014356,False,False,False,False,False
high_52w_ratio__ts_delta__w20,327.0,-0.004022647931764292,0.169179806650452,-0.02377735269597286,-0.4299692290173576,high_52w_ratio,0.023323793969271832,False,False,False,False,False
insider_90d__ts_mean__w5,578.0,-0.0032012557971603556,0.1802840124869942,-0.017756737011781876,-0.4269009111944219,insider_90d,0.023076002021022366,False,False,False,False,False
ma_10__ts_argmax__w5,578.0,0.0027174242575886275,0.15453256215003375,0.017584800379808068,0.42276727420871807,ma_10,0.02285110893929387,False,False,False,False,False
vol_zscore_60d__ts_max__w20,579.0,0.002007651248323505,0.11468166657741201,0.01750629641371934,0.421243836487107,vol_zscore_60d,0.022768516607540434,False,False,False,False,False
eightk_filings_30d__ts_mean__w20,570.0,0.0015666387877304288,0.08985404760544088,0.017435372467690204,0.41626381233496756,eightk_filings_30d,0.022502442367975984,False,False,False,False,False
ma_5__ts_rank__w10,575.0,-0.002714999833662328,0.15656468225767145,-0.01734107459301727,-0.4158243609065475,ma_5,0.022478059955478222,False,False,False,False,False
ma_10__ts_delta__w5,574.0,0.002914822855507496,0.16903492663622305,0.017243908779754333,0.4131346897351715,ma_10,0.02233490196969783,False,False,False,False,False
post_earnings_5d__ts_rank__w5,471.0,-0.0016965238381395568,0.08918484588275509,-0.019022557266846152,-0.41283770373002254,post_earnings_5d,0.022341222495756083,False,False,False,False,False
premarket_gap__ts_decay_linear__w10,570.0,-0.0027382170157618075,0.15934007624219135,-0.01718473519241834,-0.4102799294032291,premarket_gap,0.02218431966784615,False,False,False,False,False
low_52w_ratio__ts_argmax__w10,338.0,-0.003161461592167964,0.1416783487961859,-0.022314359385398715,-0.4102445058204769,low_52w_ratio,0.022252034181722023,False,False,False,False,False
insider_net_shares__ts_rank__w10,575.0,0.0018166289793304783,0.10666054766158951,0.017031873726115143,0.40840998458392336,insider_net_shares,0.02208481221756959,False,False,False,False,False
sector_rel_ret__ts_mean__w5,578.0,0.00251503735775113,0.14806266530456222,0.016986303418067908,0.4083784313630736,sector_rel_ret,0.022082632224926322,False,False,False,False,False
obv__ts_delta__w5,574.0,-0.0021941486384528743,0.12905797561959656,-0.01700126340831669,-0.4073213198359835,obv,0.02202773694398912,False,False,False,False,False
insider_7d__ts_delta__w10,569.0,-0.001593818383926862,0.09349772965265142,-0.017046599846306153,-0.4066248347508159,insider_7d,0.021992054006165065,False,False,False,False,False
return_1d__ts_std__w20,570.0,0.004507291507853576,0.26548054386870645,0.016977860004997805,0.405340851998788,return_1d,0.02192461059928243,False,False,False,False,False
premarket_gap__ts_mean__w10,575.0,0.0026695871120422524,0.15852488264309192,0.01684017718563872,0.40381326302528925,premarket_gap,0.02184393852029189,False,False,False,False,False
return_3d__ts_mean__w5,578.0,0.0029614228160881615,0.1777953786937547,0.01665635427560292,0.40044591597622853,return_3d,0.021668386312156052,False,False,False,False,False
