ticker,prediction_date,actual_up,prob_up,shap_return_1d,shap_return_3d,shap_return_5d,shap_ma_5,shap_ma_10,shap_ma_20,shap_volatility_5d,shap_volatility_10d,shap_rsi_14,shap_macd,shap_bb_upper,shap_bb_lower,shap_bb_width,shap_volume_zscore,shap_volume_spike,shap_vwap,shap_obv,shap_atr,shap_spy_ret,shap_xlk_ret,shap_sentiment_score,shap_insider_net_shares,shap_insider_7d,shap_insider_21d,shap_congress_net_shares,shap_risk_today,shap_risk_next_1d,shap_risk_next_3d,shap_risk_prev_1d,shap_is_pandemic,shap_eps_surprise,shap_rev_surprise,shap_days_to_earnings,shap_post_earnings_1d,shap_post_earnings_3d,shap_post_earnings_5d,shap_vwap_dev_eod,shap_vol_surge_eod,shap_intraday_momentum,shap_premarket_gap,shap_iv_skew_snap,shap_pc_ratio_snap,shap_analyst_upside,shap_analyst_buy_pct,shap_analyst_mult,shap_finbert_sentiment,shap_oil_ret,shap_oil_spy_corr,shap_return_20d,shap_return_60d,shap_ma_50,shap_ma5_above_ma20,shap_ma20_above_ma50,shap_high_52w_ratio,shap_low_52w_ratio,shap_bb_pct,shap_rsi_above_70,shap_rsi_below_30,shap_obv_trend,shap_vix_close,shap_vix_ret,shap_dxy_ret,shap_yield_10y,shap_fear_greed,shap_vix_term_structure,shap_beta_60d,shap_short_ratio,shap_short_pct_float,shap_monday_sentiment,shap_sector_rel_ret,shap_day_of_week,shap_is_month_end,shap_vix_5d_above_25,shap_semi_etf_momentum_60d,shap_igv_vs_sp500_ret_30d,shap_lqd_hyg_spread
PL,2026-04-27,0,0.7008,0.0,0.0,0.0,0.004902532630115322,0.0,0.0,0.0,0.0,0.0,-0.007906003643983004,0.0,0.0,0.03736117855648932,0.0,-0.01300990975125938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010833855411388474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0101889388296741,0.0,0.0,0.0,0.0295942565898207,-0.014584493545594992,0.0,0.0,0.0,0.0,0.0,0.0,-0.004051329904953993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038058038452771907,0.0,0.0,0.0,0.0,0.0
LLY,2026-04-27,0,0.7918,0.0,0.0,0.0,0.0,0.0,0.0,0.009054428076865071,0.0,-0.03922472307756558,0.0,0.0,0.0,0.0,0.0,0.0,-0.01409354699533402,0.0,0.0493717682397441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005944490984615172,0.0,0.0,0.003854227458745817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034722639187208785,0.02655067182742853,0.0,0.0,0.0,0.0,0.0,0.061543042002919573,0.0,0.0,0.0,-0.0002264518841914687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JNJ,2026-04-27,0,0.7514,0.0,0.0,0.0,-0.007024984510422493,-0.017100320341132704,-0.005937483031781057,-0.006821680026159536,0.0,0.0,0.0,0.0,-0.0030311297790654437,0.0,0.0,0.0,-0.016895988624973157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002160623369592655,0.0,0.0,0.0,0.0,0.0,0.0,0.0006471780606923358,0.0,0.0,0.0,0.0,0.0,0.0,-0.014845739901019192,0.0,-0.048115397561915824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HY,2026-04-27,0,0.7377,0.0,0.0,0.0,0.0012269313206734354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013655522219019738,0.0,0.0,0.03287694808605883,0.0,0.007925491946475845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011189203310377634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006145054988393367,0.0,0.0,0.0,0.0,0.005765780543067391,0.0,0.0,0.0031021260134942194,0.0,0.0,0.0,0.004307378640781942,0.0,0.0,4.4319182782248715e-05,0.0,0.0,0.0,0.0,0.0,0.0
BRKR,2026-04-27,0,0.8091,0.0,0.02295299194659081,0.0,0.0,0.0,0.026668282724384818,0.0,0.0,0.0,0.0029073964984957495,0.0066400730363595836,0.062494747418828885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016114684894955416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00866566780516606,0.0,0.0,0.0,0.0,0.0,0.09941315908454854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006264959018365819,0.0,0.0,0.0,0.0,0.0,0.014814911005165377,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COIN,2026-04-23,0,0.7187,0.037051571687509395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023290499833031023,0.0,0.0,0.0,0.0,0.0,-0.08780638271828574,0.011554439185897887,0.0,0.003089843002217256,-0.010155698656116116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006167307050629429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006148305630283512,0.0,0.0059675776991985905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010228842025373552,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLF,2026-04-23,0,0.7252,0.01482619110748226,0.0,0.0,0.0,0.0,0.0,-0.04223918934051853,0.0,0.0,-0.00036312037432250575,0.0,0.0,0.0,-0.0094930178555514,0.0,0.0,0.0,0.0,0.005630565058514531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008053852520992095,0.0,0.0,0.0,0.0,0.0,-0.010660076964838665,0.0,0.0,0.0,0.0,0.0,0.055485492369684246,0.0,0.0,0.0,0.032511538368988645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0067957974954068415
GLD,2026-04-23,0,0.7283,0.0,0.0,0.0,0.0,0.0,0.0,-0.02642038557861351,-0.011390104320564219,0.0,0.0,0.0,-0.048082094427638444,0.0,0.0,0.0,0.0,-0.018491497770115824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01301218250073699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018325510199446712,0.0,0.0,0.0,0.007518255819402927,0.0,0.0,0.0,0.0,-0.009149883060980057,-0.0012434432116574569,0.0,0.0,-0.004508838594435621,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPY,2026-04-23,0,0.7374,0.0,0.004470117573021567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014504721467106024,0.013641842485522459,0.0,0.0,0.0,0.031184951987460654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006322253850763097,0.0,0.0,0.0,0.0,0.0,0.0,0.025254036368350673,0.0,0.0,0.0,0.0,0.0,0.0,0.0006719602305641503,0.0,0.0,0.0,0.0,0.008268647589372636,0.0,0.0,0.0,0.03782726783637566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZM,2026-04-23,0,0.7148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016558616222659157,0.034004382995520756,0.0,0.0,0.0,0.028938022072714523,0.0,0.0,0.0,0.00875237335207342,-0.0011653390950393128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01666459070624437,0.005504525305714888,0.0,0.0,0.0,0.0,-0.0013442949968238656,0.0,0.0,0.0,0.0,0.0,0.0,0.008866439381402726,0.0,0.0,0.0,0.0,0.0,0.0,0.001375189557351053,0.0,0.0,0.0,0.0,0.0,0.0
VKTX,2026-04-23,0,0.7341,0.0,0.0,0.0,0.0,0.0,-0.0030936365080687913,0.0,-0.018872868001882308,-0.018829275013463008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011495740157930152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021862353238487845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006134773513626244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014435272765011659,-0.004162052825720149,0.0,0.0,0.0,0.0,0.0,-0.015367453857590687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USAR,2026-04-23,0,0.7642,0.0,0.0,0.0,0.0,0.0,0.006606569661889366,0.0,0.0,0.0,0.0,0.0,0.10716684947015326,-0.04432211232382175,0.0,0.006625550317311162,0.0,0.0,-0.01126908137551571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010805141107573102,0.0,0.0,0.0,0.0,0.005839733921388457,0.0,0.0,0.0,0.08395485226657357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004378347314374614,0.0,0.0
TJX,2026-04-23,0,0.7159,0.0,0.0,0.0,0.0,-0.012728605811983299,0.0,0.0,0.03647894907742583,0.0,0.0,0.0,-0.03173235022612538,-0.11389280761820499,0.0,0.0,0.0,0.0,0.008604465707926029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026940768677218577,0.0,0.0,0.0,-0.007714009047904013,0.09380319391605925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010992467815949501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011519845673620336
PL,2026-04-23,0,0.7184,0.0,0.0,0.0,0.0,0.0,-0.002037641901342131,0.0,0.0,0.0,-0.004748635588880529,0.0,-0.007315067074429952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1354154021969329,0.0,-0.013424573916004877,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031149053446480764,-0.003103841740590791,-0.02537178086192354,0.0,0.0,0.0,0.0,0.0,-0.056418120832016166,0.0,-0.0028204813412513376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORIC,2026-04-23,0,0.7359,0.0050879012683936525,0.0,0.0006047961890219347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004280033360251573,0.006590827796571839,0.0,0.003700344970639526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001092590989962449,0.0005869277607814133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037597441072613666,0.0,0.0,0.0,0.0,0.002506121197572802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018679197952151567,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVDA,2026-04-23,0,0.7578,0.0,0.0,0.0,0.0,0.0,0.0,0.0021182305256557303,0.0,0.0,0.0,0.0,0.0,0.0,0.011695294342499267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00899888696199721,0.0,0.0,0.0,0.0,0.0,-0.028236259171932024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04670395719390222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002193412641143231,0.0,0.0,-0.0019591396165648295,0.0,0.0,0.0,0.0,0.0,0.0,0.031859401501450856,0.0,0.0,0.0,0.0,0.01720045424774659,0.0,0.0,0.0,0.0,0.0
LULU,2026-04-23,0,0.7004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009862976462737394,0.0,0.006812055620650639,0.0,0.0,0.0,0.0,0.021662230297799786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07062627546976975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01654464548516528,0.0,0.0,0.0,0.0,-0.0038565082234552454,0.0013833786678650655,0.0,0.0,-0.0004360266970573081,-0.012575681124540654,0.0,0.0,0.0,0.0,0.0,0.0054039048765483055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INSM,2026-04-23,0,0.713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002120195994675948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024941793091611236,0.0,-0.008965779355484163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002467788139471094,-0.0026763410968101667,-0.019773844612115756,0.0,0.0,0.0,0.005462205665884472,0.0,0.0,-0.0054955669371586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009301678174433245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007565115752475498
HUM,2026-04-23,0,0.79,0.0,0.0,0.0,0.0,0.0,-0.0400087775676376,0.0,0.0,0.0,0.027174924525172728,0.0248725215784664,0.02357032981372313,0.02708666300909143,0.0,0.0,0.0,0.0,0.016510639440121905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023178860829928823,0.0,0.0,0.0,0.029401516870534373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043562167245353764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAVA,2026-04-23,0,0.7416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020218539390404813,-0.02518457406459398,0.013583017374352135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003908639782645067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003253839297356947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024876821987237483,0.0,0.0,0.0,0.0,0.0,0.010005638342910177,0.005073810688296543,0.0,0.0,0.0,0.01617074039290886,0.0,0.0,0.0,0.0,0.0
BRKR,2026-04-23,0,0.7008,0.0,0.0,0.0,0.0,0.0,0.054848069765854074,0.0,0.030581363216566328,0.0,0.0,0.0,0.027509015385554347,0.0,0.0,0.0,0.0,0.0,0.0,-0.00019100355462596966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027234432964056796,0.0,0.0,0.043013814607808294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03183030525674444,0.0,0.018434138287489965,0.0,0.0,0.0009385202013422552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03273821730207051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLI,2026-04-22,0,0.8162,0.0,0.0,0.0057782816348484825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041766784747923086,0.0,0.0,0.0,0.0,0.029535841153613865,-0.00212159558861326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014701222267860532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01835991971993303,0.0,-0.004334633200911927,0.0,0.0,0.0,0.0,0.0,0.0,0.007020446666260902,0.0,0.0027142673575862573,0.0,0.0,0.0,0.0008591525451181379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLV,2026-04-22,0,0.7155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017821737801649844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006635785952658307,0.0,-0.010677331351177483,0.01085739984928314,0.0,-0.005742169090051592,0.0018853932172908788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005251664866421857,0.0,-0.0008865282214837447,0.0,0.0,0.0,-0.005468757860210119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033565722289849026,0.0
XLF,2026-04-22,0,0.832,0.0,0.0,0.0,0.0,0.0,-0.01033750450951719,-0.037927217414185393,0.0,0.0,0.0,0.0,-0.012654267294132205,0.0005239915160150399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06772103614153972,0.0,0.0,0.0,0.02829318240174861,-0.006052847953802255,0.0,0.0,0.0,-0.011936804560361057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011609488534145175,0.0,0.0,0.0,-0.012675009549495391,0.0
GLD,2026-04-22,0,0.7744,0.0,0.0,0.0,0.0,0.0,0.0,-0.023738743721482283,-0.0163131788630951,0.0,0.0,0.0,-0.04207939184741922,-0.007858054552060154,0.0,-0.004511374495406765,0.013278333703783424,-0.007525106692445948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012894203026548702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021620026342938265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005098909095172253,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TJX,2026-04-22,0,0.7083,0.0,0.0,0.0,0.0,0.0,-0.01002303671384101,0.0,0.013409982336620626,0.0,-0.02408527712677798,0.0,0.0,-0.13173651082346302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00432627153022006,0.0,0.0,0.0,0.0,0.0,-0.008515408033591229,0.0,0.0,0.009632211092474871,-0.014540350490496269,0.0917001933072237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002759625707214124,0.0
PUBM,2026-04-22,0,0.7123,0.0,0.0,0.0,0.0,0.0,0.004690638830791621,0.0,0.0,0.0,0.0,0.0,0.03400897737216477,0.0034204960151658103,0.0,0.0,0.0,0.0,0.014889247140509303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00149003234736398,0.0,0.0,0.0,0.0,0.002454183066066845,0.0,0.0,0.0,0.0,0.003504606187561352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060625589252769905,0.0,0.0,0.0,0.00910825029111313,0.0,0.0,0.0,0.0106524457558684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KVUE,2026-04-22,0,0.8637,0.0,0.018006383655739054,0.0037973694085237653,0.0,0.008916521147247386,0.009508929677419235,0.0,0.0064341017546973335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033510334429855816,0.0,0.0,0.0,0.0,0.0,0.053101758018151056,0.0,0.004965425982498414,-0.00023975023845775785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028958896079374,0.0,0.0,0.0,0.0,0.0,0.0
JNJ,2026-04-22,0,0.7478,-0.01258992091763767,0.0,0.0,-0.008108579403019322,0.0,0.0,0.0,0.0,-0.002303016237643837,-0.0019795300479498643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009012372558352277,0.0,0.0,0.0,0.015525635342052937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023023906025623576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018585006550637745,-0.0052880258573484735,0.0,-0.003110126226316163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
