ds,yhat,yhat_lower,yhat_upper
2022-10-18,505.4374535672936,466.843798712395,544.5781545435849
2022-10-19,507.06316934737197,465.8276903352948,544.0234921409175
2022-10-20,507.286494306488,467.7411848284795,544.4021506282268
2022-10-21,508.11437669618323,472.13148448636514,547.007428265701
2022-10-24,509.59042487610657,470.45049571155636,545.9531961311797
2022-10-25,510.0629857552774,472.58868582586183,548.0164249989369
2022-10-26,511.4998822832461,471.70882224942346,548.4624642451275
2022-10-27,511.52162526487433,473.5801852115623,548.77173554199
2022-10-28,512.1401891119858,475.5592597655943,549.0322127801123
2022-10-31,512.9911112725929,474.6641227215966,549.52249054697
2022-11-01,513.2712692002176,474.1556494894813,549.1521089886656
2022-11-02,514.5300730376946,476.4573966296422,554.7806879457579
2022-11-03,514.3908487662566,475.5561085394761,555.7458644260273
2022-11-04,514.8675888562451,478.56176176093464,552.4191700634665
2022-11-07,515.4147627309759,476.6904186238347,553.8583452011798
2022-11-08,515.6318915390199,478.3233667141236,553.6195904630067
2022-11-09,516.843312501242,478.921406413883,555.5728096213605
2022-11-10,516.669003481962,476.70181779257774,556.1168566705754
2022-11-11,517.1188834594245,478.260952063911,556.8297518063093
2022-11-14,517.5859027776833,476.35105420493494,555.421394766207
2022-11-15,517.7585018227707,477.3368621363225,557.7316473178698
2022-11-16,518.9072952076727,480.4820856790401,558.1261122953296
2022-11-17,518.647002877124,479.09317342873345,555.8872673395772
2022-11-18,518.9827164996447,480.2371161923604,559.0565430234103
2022-11-21,518.8999283388764,478.4368736984288,556.1964769212365
2022-11-22,518.8118193122436,479.57203519297184,555.9388829320977
2022-11-23,519.6596335970456,480.9568472462667,558.9868666026641
2022-11-25,519.0167365469999,479.6479714533141,557.091694282677
2022-11-28,517.6137045884384,479.15273459462185,556.3600109806647
2022-11-29,517.0414325810716,479.0621140537913,555.3711377481105
2022-11-30,517.3944315689074,478.29623685824157,557.7444976926494
2022-12-01,516.2961365041566,475.19879010397307,554.580976063639
2022-12-02,515.7620180719942,478.4024027864887,554.3719689520326
2022-12-05,513.002475636064,475.1368300942019,552.1686211615277
2022-12-06,512.045485473417,473.5131851241103,550.5970667293325
2022-12-07,512.0600673427483,472.804845867846,551.7347644289039
2022-12-08,510.67598333341795,469.2191035647417,547.1466320268186
2022-12-09,509.91394215147676,472.9949840619466,550.6764364264009
2022-12-12,506.8506258103062,466.5324585609519,548.5902709985905
2022-12-13,505.92268139275245,465.12901887357685,544.0619711343171
2022-12-14,506.0294309563174,470.7805393412252,546.8459859472956
2022-12-15,504.79710409646964,468.37543073399416,545.0661600463161
2022-12-16,504.24141068672344,464.8174015731072,543.6365229316739
2022-12-19,502.0552983646751,465.6863432657033,537.4638999065318
2022-12-20,501.4774300885425,461.9741237765719,539.8053513485238
2022-12-21,501.94703243503534,464.52069469284805,539.6487383506351
