ticker,horizon,n_folds,accuracy_mean,accuracy_std,auc_mean,brier_mean,buy_hit_55_mean,buy_n_55_total,pos_rate_mean
CF,5,25,0.4927,0.0875,0.5281,0.2827,0.6799,378,0.5352
CTVA,5,20,0.4849,0.1071,0.5349,0.2626,0.612,462,0.5437
CRH,5,25,0.494,0.0835,0.5376,0.2784,0.621,645,0.5498
DOW,5,20,0.5159,0.1252,0.5967,0.2868,0.5373,513,0.4786
DD,5,20,0.4841,0.1259,0.5367,0.2843,0.5453,286,0.5087
ECL,5,25,0.52,0.112,0.5558,0.2658,0.6319,771,0.5581
FCX,5,25,0.5308,0.1085,0.5739,0.2687,0.7103,412,0.5397
IFF,5,25,0.5251,0.0863,0.5662,0.2826,0.5847,747,0.5181
IP,5,25,0.4984,0.0981,0.5354,0.3026,0.525,604,0.5041
LYB,5,25,0.4914,0.0907,0.5464,0.2838,0.6013,481,0.5111
MLM,5,25,0.4737,0.1097,0.5252,0.2858,0.5722,611,0.5371
MOS,5,25,0.4952,0.0992,0.498,0.2795,0.4829,494,0.5225
GOOGL,5,25,0.5403,0.0963,0.5169,0.2677,0.6249,840,0.5708
T,5,25,0.4959,0.1047,0.5342,0.2757,0.5303,667,0.5029
CMCSA,5,25,0.4978,0.119,0.5466,0.2857,0.681,358,0.4978
EA,5,25,0.5289,0.1025,0.5465,0.2645,0.5715,689,0.546
FOXA,5,25,0.5041,0.1015,0.5548,0.2674,0.6071,623,0.5422
FOX,5,25,0.4876,0.1066,0.5367,0.267,0.5639,638,0.5422
LYV,5,25,0.5048,0.1253,0.562,0.2761,0.5181,628,0.553
NWSA,5,25,0.5054,0.1032,0.548,0.2887,0.5593,557,0.5371
NWS,5,25,0.5105,0.1132,0.5134,0.2728,0.5824,720,0.5441
OMC,5,25,0.4819,0.1368,0.5633,0.289,0.6371,688,0.5175
ACN,5,25,0.5079,0.123,0.5173,0.2656,0.5355,601,0.5391
ADBE,5,25,0.5016,0.1227,0.5442,0.2835,0.5198,816,0.5124
AKAM,5,25,0.5149,0.1204,0.5745,0.2723,0.6063,678,0.5479
APH,5,25,0.5511,0.126,0.5,0.2657,0.592,1116,0.5943
ADI,5,25,0.5016,0.0821,0.5497,0.2774,0.5723,584,0.5371
CDNS,5,25,0.5498,0.0845,0.5514,0.2627,0.563,916,0.5403
CDW,5,25,0.4914,0.0907,0.5098,0.2927,0.5203,875,0.527
CIEN,5,25,0.506,0.1261,0.5615,0.2688,0.6462,536,0.5606
CSCO,5,25,0.5562,0.092,0.5737,0.2824,0.6279,749,0.5581
CTSH,5,25,0.4749,0.096,0.5544,0.2935,0.4092,390,0.4908
COHR,5,24,0.5066,0.1127,0.5181,0.2705,0.6785,616,0.5622
